pollutant,run,level,participant_id,replicate,mean_value,sd_value
no,corrida_7,42-nmol/mol,part_4,5,24.975,1.133
no,corrida_7,42-nmol/mol,part_5,6,24.987,1.125
no,corrida_7,42-nmol/mol,part_5,6,25.161,1.558
no,corrida_7,42-nmol/mol,part_5,6,25.265,1.538
no,corrida_7,42-nmol/mol,part_6,7,24.733,1.015
no,corrida_7,42-nmol/mol,part_6,7,24.811,1.473
no,corrida_7,42-nmol/mol,part_6,7,24.78,1.233
no,corrida_7,42-nmol/mol,part_7,8,24.732,1.21
no,corrida_7,42-nmol/mol,part_7,8,24.873,0.828
no,corrida_7,42-nmol/mol,part_7,8,24.918,1.28
no,corrida_7,42-nmol/mol,part_8,9,25.091,0.787
no,corrida_7,42-nmol/mol,part_8,9,24.877,1.205
no,corrida_7,42-nmol/mol,part_8,9,24.921,1.509
no,corrida_7,42-nmol/mol,part_9,10,24.777,0.484
no,corrida_7,42-nmol/mol,part_9,10,24.704,0.577
no,corrida_7,42-nmol/mol,part_9,10,25.108,1.066
no,corrida_7,42-nmol/mol,ref,1,25.671,1.177
no,corrida_7,42-nmol/mol,ref,1,24.948,1.477
no,corrida_7,42-nmol/mol,ref,1,24.877,1.547
no,corrida_8,81-nmol/mol,part_1,2,80.678,0.035
no,corrida_8,81-nmol/mol,part_1,2,80.687,0.039
no,corrida_8,81-nmol/mol,part_1,2,80.677,0.049
no,corrida_8,81-nmol/mol,part_10,11,80.661,0.037
no,corrida_8,81-nmol/mol,part_10,11,80.698,0.058
no,corrida_8,81-nmol/mol,part_10,11,80.694,0.043
no,corrida_8,81-nmol/mol,part_11,12,80.681,0.037
no,corrida_8,81-nmol/mol,part_11,12,80.685,0.038
no,corrida_8,81-nmol/mol,part_11,12,80.694,0.05
no,corrida_8,81-nmol/mol,part_12,13,80.707,0.037
no,corrida_8,81-nmol/mol,part_12,13,80.691,0.071
no,corrida_8,81-nmol/mol,part_12,13,80.7,0.049
no,corrida_8,81-nmol/mol,part_2,3,80.676,0.04
no,corrida_8,81-nmol/mol,part_2,3,80.669,0.025
no,corrida_8,81-nmol/mol,part_2,3,80.677,0.068
no,corrida_8,81-nmol/mol,part_3,4,80.686,0.066
no,corrida_8,81-nmol/mol,part_3,4,80.689,0.03
no,corrida_8,81-nmol/mol,part_3,4,80.689,0.045
no,corrida_8,81-nmol/mol,part_4,5,80.67,0.046
no,corrida_8,81-nmol/mol,part_4,5,80.674,0.033
no,corrida_8,81-nmol/mol,part_4,5,80.692,0.054
no,corrida_8,81-nmol/mol,part_5,6,80.679,0.04
no,corrida_8,81-nmol/mol,part_5,6,80.67,0.023
no,corrida_8,81-nmol/mol,part_5,6,80.685,0.025
no,corrida_8,81-nmol/mol,part_6,7,80.692,0.052
no,corrida_8,81-nmol/mol,part_6,7,80.687,0.025
no,corrida_8,81-nmol/mol,part_6,7,80.678,0.044
no,corrida_8,81-nmol/mol,part_7,8,80.683,0.043
no,corrida_8,81-nmol/mol,part_7,8,80.664,0.028
no,corrida_8,81-nmol/mol,part_7,8,80.683,0.039
no,corrida_8,81-nmol/mol,part_8,9,80.685,0.025
no,corrida_8,81-nmol/mol,part_8,9,80.69,0.041
no,corrida_8,81-nmol/mol,part_8,9,80.706,0.058
no,corrida_8,81-nmol/mol,part_9,10,80.687,0.034
no,corrida_8,81-nmol/mol,part_9,10,80.667,0.046
no,corrida_8,81-nmol/mol,part_9,10,80.712,0.037
no,corrida_8,81-nmol/mol,ref,1,80.649,0.048
no,corrida_8,81-nmol/mol,ref,1,80.682,0.034
no,corrida_8,81-nmol/mol,ref,1,80.691,0.033
no,corrida_9,82-nmol/mol,part_1,2,25.674,0.115
no,corrida_9,82-nmol/mol,part_1,2,25.732,0.089
no,corrida_9,82-nmol/mol,part_1,2,25.689,0.1
no,corrida_9,82-nmol/mol,part_10,11,25.664,0.124
no,corrida_9,82-nmol/mol,part_10,11,25.693,0.132
no,corrida_9,82-nmol/mol,part_10,11,25.706,0.13
no,corrida_9,82-nmol/mol,part_11,12,25.685,0.153
no,corrida_9,82-nmol/mol,part_11,12,25.697,0.144
no,corrida_9,82-nmol/mol,part_11,12,25.677,0.064
no,corrida_9,82-nmol/mol,part_12,13,25.701,0.149
no,corrida_9,82-nmol/mol,part_12,13,25.731,0.078
no,corrida_9,82-nmol/mol,part_12,13,25.671,0.123
no,corrida_9,82-nmol/mol,part_2,3,25.627,0.096
no,corrida_9,82-nmol/mol,part_2,3,25.723,0.111
no,corrida_9,82-nmol/mol,part_2,3,25.737,0.075
no,corrida_9,82-nmol/mol,part_3,4,25.719,0.122
no,corrida_9,82-nmol/mol,part_3,4,25.732,0.111
no,corrida_9,82-nmol/mol,part_3,4,25.685,0.11
no,corrida_9,82-nmol/mol,part_4,5,25.731,0.132
no,corrida_9,82-nmol/mol,part_4,5,25.691,0.119
no,corrida_9,82-nmol/mol,part_4,5,25.686,0.131
no,corrida_9,82-nmol/mol,part_5,6,25.695,0.073
no,corrida_9,82-nmol/mol,part_5,6,25.751,0.093
no,corrida_9,82-nmol/mol,part_5,6,25.704,0.115
no,corrida_9,82-nmol/mol,part_6,7,25.66,0.085
no,corrida_9,82-nmol/mol,part_6,7,25.652,0.133
no,corrida_9,82-nmol/mol,part_6,7,25.665,0.137
no,corrida_9,82-nmol/mol,part_7,8,25.696,0.06
no,corrida_9,82-nmol/mol,part_7,8,25.674,0.121
no,corrida_9,82-nmol/mol,part_7,8,25.679,0.088
no,corrida_9,82-nmol/mol,part_8,9,25.736,0.141
no,corrida_9,82-nmol/mol,part_8,9,25.705,0.109
no,corrida_9,82-nmol/mol,part_8,9,25.674,0.097
no,corrida_9,82-nmol/mol,part_9,10,25.735,0.09
no,corrida_9,82-nmol/mol,part_9,10,25.691,0.117
no,corrida_9,82-nmol/mol,part_9,10,25.742,0.112
no,corrida_9,82-nmol/mol,ref,1,25.678,0.076
no,corrida_9,82-nmol/mol,ref,1,25.699,0.103
no,corrida_9,82-nmol/mol,ref,1,25.76,0.103
no2,corrida_1,0-nmol/mol,part_1,2,0.138,0.198
no2,corrida_1,0-nmol/mol,part_1,2,0.143,0.142
no2,corrida_1,0-nmol/mol,part_1,2,0.194,0.146
no2,corrida_1,0-nmol/mol,part_10,11,0.026,0.168
no2,corrida_1,0-nmol/mol,part_10,11,0.255,0.144
no2,corrida_1,0-nmol/mol,part_10,11,0.073,0.198
no2,corrida_1,0-nmol/mol,part_11,12,0.234,0.156
no2,corrida_1,0-nmol/mol,part_11,12,0.152,0.175
no2,corrida_1,0-nmol/mol,part_11,12,0.073,0.13
no2,corrida_1,0-nmol/mol,part_12,13,0.166,0.169
no2,corrida_1,0-nmol/mol,part_12,13,0.181,0.131
no2,corrida_1,0-nmol/mol,part_12,13,0.175,0.191
no2,corrida_1,0-nmol/mol,part_2,3,0.138,0.163
no2,corrida_1,0-nmol/mol,part_2,3,0.061,0.188
no2,corrida_1,0-nmol/mol,part_2,3,0.192,0.173
no2,corrida_1,0-nmol/mol,part_3,4,0.186,0.16
no2,corrida_1,0-nmol/mol,part_3,4,0.114,0.219
no2,corrida_1,0-nmol/mol,part_3,4,0.119,0.166
no2,corrida_1,0-nmol/mol,part_4,5,0.042,0.165
no2,corrida_1,0-nmol/mol,part_4,5,0.134,0.164
no2,corrida_1,0-nmol/mol,part_4,5,0.003,0.12
no2,corrida_1,0-nmol/mol,part_5,6,0.271,0.079
no2,corrida_1,0-nmol/mol,part_5,6,0.224,0.198
no2,corrida_1,0-nmol/mol,part_5,6,0.183,0.173
no2,corrida_1,0-nmol/mol,part_6,7,0.074,0.163
no2,corrida_1,0-nmol/mol,part_6,7,0.131,0.162
no2,corrida_1,0-nmol/mol,part_6,7,0.148,0.154
no2,corrida_1,0-nmol/mol,part_7,8,0.192,0.142
no2,corrida_1,0-nmol/mol,part_7,8,0.104,0.157
no2,corrida_1,0-nmol/mol,part_7,8,0.183,0.151
no2,corrida_1,0-nmol/mol,part_8,9,0.023,0.178
no2,corrida_1,0-nmol/mol,part_8,9,0.099,0.13
no2,corrida_1,0-nmol/mol,part_8,9,0.158,0.146
no2,corrida_1,0-nmol/mol,part_9,10,0.098,0.162
no2,corrida_1,0-nmol/mol,part_9,10,0.031,0.114
no2,corrida_1,0-nmol/mol,part_9,10,0.061,0.137
no2,corrida_1,0-nmol/mol,ref,1,0.128,0.194
no2,corrida_1,0-nmol/mol,ref,1,0.174,0.189
no2,corrida_1,0-nmol/mol,ref,1,0.158,0.157
no2,corrida_2,120-nmol/mol,part_1,2,123.007,0.405
no2,corrida_2,120-nmol/mol,part_1,2,123.056,0.365
no2,corrida_2,120-nmol/mol,part_1,2,122.916,0.29
no2,corrida_2,120-nmol/mol,part_10,11,122.967,0.273
no2,corrida_2,120-nmol/mol,part_10,11,123.002,0.299
no2,corrida_2,120-nmol/mol,part_10,11,122.872,0.333
no2,corrida_2,120-nmol/mol,part_11,12,123.147,0.256
no2,corrida_2,120-nmol/mol,part_11,12,122.939,0.206
no2,corrida_2,120-nmol/mol,part_11,12,122.984,0.453
no2,corrida_2,120-nmol/mol,part_12,13,122.943,0.395
no2,corrida_2,120-nmol/mol,part_12,13,122.877,0.479
no2,corrida_2,120-nmol/mol,part_12,13,123.073,0.478
no2,corrida_2,120-nmol/mol,part_2,3,122.943,0.314
no2,corrida_2,120-nmol/mol,part_2,3,123.111,0.23
no2,corrida_2,120-nmol/mol,part_2,3,122.872,0.476
no2,corrida_2,120-nmol/mol,part_3,4,123.129,0.133
no2,corrida_2,120-nmol/mol,part_3,4,123.005,0.401
no2,corrida_2,120-nmol/mol,part_3,4,122.875,0.463
no2,corrida_2,120-nmol/mol,part_4,5,122.785,0.38
no2,corrida_2,120-nmol/mol,part_4,5,122.878,0.361
no2,corrida_2,120-nmol/mol,part_4,5,122.976,0.383
no2,corrida_2,120-nmol/mol,part_5,6,122.924,0.362
no2,corrida_2,120-nmol/mol,part_5,6,122.8,0.354
no2,corrida_2,120-nmol/mol,part_5,6,123.001,0.3
no2,corrida_2,120-nmol/mol,part_6,7,123.046,0.411
no2,corrida_2,120-nmol/mol,part_6,7,122.728,0.304
no2,corrida_2,120-nmol/mol,part_6,7,122.902,0.347
no2,corrida_2,120-nmol/mol,part_7,8,123.293,0.334
no2,corrida_2,120-nmol/mol,part_7,8,123.101,0.391
no2,corrida_2,120-nmol/mol,part_7,8,122.936,0.163
no2,corrida_2,120-nmol/mol,part_8,9,123.041,0.219
no2,corrida_2,120-nmol/mol,part_8,9,122.836,0.352
no2,corrida_2,120-nmol/mol,part_8,9,122.687,0.47
no2,corrida_2,120-nmol/mol,part_9,10,122.988,0.384
no2,corrida_2,120-nmol/mol,part_9,10,123.046,0.42
no2,corrida_2,120-nmol/mol,part_9,10,123.055,0.368
no2,corrida_2,120-nmol/mol,ref,1,122.742,0.321
no2,corrida_2,120-nmol/mol,ref,1,122.942,0.497
no2,corrida_2,120-nmol/mol,ref,1,122.846,0.494
no2,corrida_3,30-nmol/mol,part_1,2,32.922,0.035
no2,corrida_3,30-nmol/mol,part_1,2,32.906,0.039
no2,corrida_3,30-nmol/mol,part_1,2,32.911,0.023
no2,corrida_3,30-nmol/mol,part_10,11,32.929,0.031
no2,corrida_3,30-nmol/mol,part_10,11,32.926,0.04
no2,corrida_3,30-nmol/mol,part_10,11,32.906,0.042
no2,corrida_3,30-nmol/mol,part_11,12,32.922,0.041
no2,corrida_3,30-nmol/mol,part_11,12,32.902,0.055
no2,corrida_3,30-nmol/mol,part_11,12,32.914,0.029
no2,corrida_3,30-nmol/mol,part_12,13,32.927,0.038
no2,corrida_3,30-nmol/mol,part_12,13,32.906,0.035
no2,corrida_3,30-nmol/mol,part_12,13,32.905,0.037
no2,corrida_3,30-nmol/mol,part_2,3,32.926,0.037
no2,corrida_3,30-nmol/mol,part_2,3,32.929,0.044
no2,corrida_3,30-nmol/mol,part_2,3,32.912,0.039
no2,corrida_3,30-nmol/mol,part_3,4,32.935,0.026
no2,corrida_3,30-nmol/mol,part_3,4,32.902,0.025
no2,corrida_3,30-nmol/mol,part_3,4,32.889,0.039
no2,corrida_3,30-nmol/mol,part_4,5,32.918,0.044
no2,corrida_3,30-nmol/mol,part_4,5,32.918,0.029
no2,corrida_3,30-nmol/mol,part_4,5,32.928,0.03
no2,corrida_3,30-nmol/mol,part_5,6,32.933,0.04
no2,corrida_3,30-nmol/mol,part_5,6,32.911,0.039
no2,corrida_3,30-nmol/mol,part_5,6,32.919,0.036
no2,corrida_3,30-nmol/mol,part_6,7,32.921,0.043
no2,corrida_3,30-nmol/mol,part_6,7,32.916,0.038
no2,corrida_3,30-nmol/mol,part_6,7,32.92,0.041
no2,corrida_3,30-nmol/mol,part_7,8,32.921,0.041
no2,corrida_3,30-nmol/mol,part_7,8,32.904,0.041
no2,corrida_3,30-nmol/mol,part_7,8,32.93,0.033
no2,corrida_3,30-nmol/mol,part_8,9,32.934,0.035
no2,corrida_3,30-nmol/mol,part_8,9,32.884,0.066
no2,corrida_3,30-nmol/mol,part_8,9,32.913,0.043
no2,corrida_3,30-nmol/mol,part_9,10,32.92,0.029
no2,corrida_3,30-nmol/mol,part_9,10,32.911,0.036
no2,corrida_3,30-nmol/mol,part_9,10,32.92,0.043
no2,corrida_3,30-nmol/mol,ref,1,32.916,0.037
no2,corrida_3,30-nmol/mol,ref,1,32.913,0.034
no2,corrida_3,30-nmol/mol,ref,1,32.893,0.047
no2,corrida_4,60-nmol/mol,part_1,2,65.13,0.18
no2,corrida_4,60-nmol/mol,part_1,2,64.822,0.321
no2,corrida_4,60-nmol/mol,part_1,2,65.098,0.247
no2,corrida_4,60-nmol/mol,part_10,11,64.935,0.235
no2,corrida_4,60-nmol/mol,part_10,11,65.031,0.202
no2,corrida_4,60-nmol/mol,part_10,11,65.117,0.333
no2,corrida_4,60-nmol/mol,part_11,12,64.984,0.259
no2,corrida_4,60-nmol/mol,part_11,12,64.908,0.272
no2,corrida_4,60-nmol/mol,part_11,12,64.784,0.224
no2,corrida_4,60-nmol/mol,part_12,13,65.036,0.279
no2,corrida_4,60-nmol/mol,part_12,13,64.949,0.26
no2,corrida_4,60-nmol/mol,part_12,13,64.961,0.366
no2,corrida_4,60-nmol/mol,part_2,3,64.88,0.297
no2,corrida_4,60-nmol/mol,part_2,3,64.925,0.262
no2,corrida_4,60-nmol/mol,part_2,3,64.94,0.232
no2,corrida_4,60-nmol/mol,part_3,4,65.024,0.247
no2,corrida_4,60-nmol/mol,part_3,4,65.042,0.274
no2,corrida_4,60-nmol/mol,part_3,4,65.044,0.21
no2,corrida_4,60-nmol/mol,part_4,5,64.96,0.106
no2,corrida_4,60-nmol/mol,part_4,5,64.881,0.193
no2,corrida_4,60-nmol/mol,part_4,5,65.013,0.249
no2,corrida_4,60-nmol/mol,part_5,6,64.802,0.25
no2,corrida_4,60-nmol/mol,part_5,6,64.991,0.228
no2,corrida_4,60-nmol/mol,part_5,6,64.969,0.225
no2,corrida_4,60-nmol/mol,part_6,7,64.844,0.362
no2,corrida_4,60-nmol/mol,part_6,7,64.981,0.162
no2,corrida_4,60-nmol/mol,part_6,7,65.043,0.317
no2,corrida_4,60-nmol/mol,part_7,8,65.039,0.339
no2,corrida_4,60-nmol/mol,part_7,8,65.049,0.241
no2,corrida_4,60-nmol/mol,part_7,8,64.856,0.194
no2,corrida_4,60-nmol/mol,part_8,9,65.024,0.339
no2,corrida_4,60-nmol/mol,part_8,9,64.963,0.279
no2,corrida_4,60-nmol/mol,part_8,9,64.933,0.344
no2,corrida_4,60-nmol/mol,part_9,10,65.126,0.258
no2,corrida_4,60-nmol/mol,part_9,10,64.986,0.179
no2,corrida_4,60-nmol/mol,part_9,10,65.072,0.154
no2,corrida_4,60-nmol/mol,ref,1,65.035,0.177
no2,corrida_4,60-nmol/mol,ref,1,64.952,0.27
no2,corrida_4,60-nmol/mol,ref,1,64.995,0.233
no2,corrida_5,90-nmol/mol,part_1,2,96.842,0.031
no2,corrida_5,90-nmol/mol,part_1,2,96.835,0.037
no2,corrida_5,90-nmol/mol,part_1,2,96.856,0.047
no2,corrida_5,90-nmol/mol,part_10,11,96.852,0.044
no2,corrida_5,90-nmol/mol,part_10,11,96.847,0.036
no2,corrida_5,90-nmol/mol,part_10,11,96.866,0.046
no2,corrida_5,90-nmol/mol,part_11,12,96.843,0.038
no2,corrida_5,90-nmol/mol,part_11,12,96.841,0.032
no2,corrida_5,90-nmol/mol,part_11,12,96.833,0.035
no2,corrida_5,90-nmol/mol,part_12,13,96.825,0.039
no2,corrida_5,90-nmol/mol,part_12,13,96.827,0.049
no2,corrida_5,90-nmol/mol,part_12,13,96.847,0.046
no2,corrida_5,90-nmol/mol,part_2,3,96.861,0.029
no2,corrida_5,90-nmol/mol,part_2,3,96.851,0.039
no2,corrida_5,90-nmol/mol,part_2,3,96.844,0.035
no2,corrida_5,90-nmol/mol,part_3,4,96.859,0.025
no2,corrida_5,90-nmol/mol,part_3,4,96.837,0.035
no2,corrida_5,90-nmol/mol,part_3,4,96.85,0.031
no2,corrida_5,90-nmol/mol,part_4,5,96.852,0.046
no2,corrida_5,90-nmol/mol,part_4,5,96.832,0.041
no2,corrida_5,90-nmol/mol,part_4,5,96.853,0.033
no2,corrida_5,90-nmol/mol,part_5,6,96.828,0.023
no2,corrida_5,90-nmol/mol,part_5,6,96.86,0.038
no2,corrida_5,90-nmol/mol,part_5,6,96.833,0.044
no2,corrida_5,90-nmol/mol,part_6,7,96.86,0.016
no2,corrida_5,90-nmol/mol,part_6,7,96.825,0.044
no2,corrida_5,90-nmol/mol,part_6,7,96.82,0.035
no2,corrida_5,90-nmol/mol,part_7,8,96.843,0.044
no2,corrida_5,90-nmol/mol,part_7,8,96.846,0.044
no2,corrida_5,90-nmol/mol,part_7,8,96.842,0.029
no2,corrida_5,90-nmol/mol,part_8,9,96.842,0.048
no2,corrida_5,90-nmol/mol,part_8,9,96.829,0.051
no2,corrida_5,90-nmol/mol,part_8,9,96.839,0.039
no2,corrida_5,90-nmol/mol,part_9,10,96.82,0.037
no2,corrida_5,90-nmol/mol,part_9,10,96.841,0.046
no2,corrida_5,90-nmol/mol,part_9,10,96.842,0.054
no2,corrida_5,90-nmol/mol,ref,1,96.825,0.042
no2,corrida_5,90-nmol/mol,ref,1,96.85,0.028
no2,corrida_5,90-nmol/mol,ref,1,96.842,0.048
o3,corrida_1,0-nmol/mol,part_1,2,0.00E+00,0.00E+00
o3,corrida_1,0-nmol/mol,part_1,2,0.00E+00,0.00E+00
o3,corrida_1,0-nmol/mol,part_1,2,0.00E+00,0.00E+00
o3,corrida_1,0-nmol/mol,part_10,11,0.00E+00,0.00E+00
o3,corrida_1,0-nmol/mol,part_10,11,0.00E+00,0.00E+00
o3,corrida_1,0-nmol/mol,part_10,11,0.00E+00,0.00E+00
o3,corrida_1,0-nmol/mol,part_11,12,0.00E+00,0.00E+00
o3,corrida_1,0-nmol/mol,part_11,12,0.00E+00,0.00E+00
o3,corrida_1,0-nmol/mol,part_11,12,0.00E+00,0.00E+00
o3,corrida_1,0-nmol/mol,part_12,13,0.00E+00,0.00E+00
o3,corrida_1,0-nmol/mol,part_12,13,0.00E+00,0.00E+00
o3,corrida_1,0-nmol/mol,part_12,13,0.00E+00,0.00E+00
o3,corrida_1,0-nmol/mol,part_2,3,0.00E+00,0.00E+00
o3,corrida_1,0-nmol/mol,part_2,3,0.00E+00,0.00E+00
o3,corrida_1,0-nmol/mol,part_2,3,0.00E+00,0.00E+00
o3,corrida_1,0-nmol/mol,part_3,4,0.00E+00,0.00E+00
o3,corrida_1,0-nmol/mol,part_3,4,0.00E+00,0.00E+00
o3,corrida_1,0-nmol/mol,part_3,4,0.00E+00,0.00E+00
o3,corrida_1,0-nmol/mol,part_4,5,0.00E+00,0.00E+00
o3,corrida_1,0-nmol/mol,part_4,5,0.00E+00,0.00E+00
o3,corrida_1,0-nmol/mol,part_4,5,0.00E+00,0.00E+00
o3,corrida_1,0-nmol/mol,part_5,6,0.00E+00,0.00E+00
o3,corrida_1,0-nmol/mol,part_5,6,0.00E+00,0.00E+00
o3,corrida_1,0-nmol/mol,part_5,6,0.00E+00,0.00E+00
o3,corrida_1,0-nmol/mol,part_6,7,0.00E+00,0.00E+00
o3,corrida_1,0-nmol/mol,part_6,7,0.00E+00,0.00E+00
o3,corrida_1,0-nmol/mol,part_6,7,0.00E+00,0.00E+00
o3,corrida_1,0-nmol/mol,part_7,8,0.00E+00,0.00E+00
o3,corrida_1,0-nmol/mol,part_7,8,0.00E+00,0.00E+00
o3,corrida_1,0-nmol/mol,part_7,8,0.00E+00,0.00E+00
o3,corrida_1,0-nmol/mol,part_8,9,0.00E+00,0.00E+00
o3,corrida_1,0-nmol/mol,part_8,9,0.00E+00,0.00E+00
o3,corrida_1,0-nmol/mol,part_8,9,0.00E+00,0.00E+00
o3,corrida_1,0-nmol/mol,part_9,10,0.00E+00,0.00E+00
o3,corrida_1,0-nmol/mol,part_9,10,0.00E+00,0.00E+00
o3,corrida_1,0-nmol/mol,part_9,10,0.00E+00,0.00E+00
o3,corrida_1,0-nmol/mol,ref,1,0.00E+00,0.00E+00
o3,corrida_1,0-nmol/mol,ref,1,0.00E+00,0.00E+00
o3,corrida_1,0-nmol/mol,ref,1,0.00E+00,0.00E+00
o3,corrida_2,120-nmol/mol,part_1,2,120.054,0.847
o3,corrida_2,120-nmol/mol,part_1,2,120.216,0.782
o3,corrida_2,120-nmol/mol,part_1,2,119.885,0.828
o3,corrida_2,120-nmol/mol,part_10,11,119.769,0.817
o3,corrida_2,120-nmol/mol,part_10,11,119.902,0.845
o3,corrida_2,120-nmol/mol,part_10,11,120.055,0.835
o3,corrida_2,120-nmol/mol,part_11,12,120.077,0.845
o3,corrida_2,120-nmol/mol,part_11,12,119.744,0.817
o3,corrida_2,120-nmol/mol,part_11,12,119.57,0.753
o3,corrida_2,120-nmol/mol,part_12,13,119.755,0.865
o3,corrida_2,120-nmol/mol,part_12,13,119.545,0.772
o3,corrida_2,120-nmol/mol,part_12,13,119.886,0.86
o3,corrida_2,120-nmol/mol,part_2,3,120.057,0.811
o3,corrida_2,120-nmol/mol,part_2,3,120.211,0.77
o3,corrida_2,120-nmol/mol,part_2,3,120.076,0.814
o3,corrida_2,120-nmol/mol,part_3,4,119.749,0.837
o3,corrida_2,120-nmol/mol,part_3,4,119.915,0.85
o3,corrida_2,120-nmol/mol,part_3,4,120.532,0.511
o3,corrida_2,120-nmol/mol,part_4,5,119.739,0.821
o3,corrida_2,120-nmol/mol,part_4,5,120.081,0.827
o3,corrida_2,120-nmol/mol,part_4,5,120.196,0.773
o3,corrida_2,120-nmol/mol,part_5,6,119.735,0.806
o3,corrida_2,120-nmol/mol,part_5,6,119.876,0.812
o3,corrida_2,120-nmol/mol,part_5,6,119.882,0.854
o3,corrida_2,120-nmol/mol,part_6,7,119.607,0.765
o3,corrida_2,120-nmol/mol,part_6,7,119.746,0.81
o3,corrida_2,120-nmol/mol,part_6,7,119.419,0.659
o3,corrida_2,120-nmol/mol,part_7,8,119.917,0.833
o3,corrida_2,120-nmol/mol,part_7,8,120.052,0.844
o3,corrida_2,120-nmol/mol,part_7,8,120.061,0.832
o3,corrida_2,120-nmol/mol,part_8,9,120.098,0.827
o3,corrida_2,120-nmol/mol,part_8,9,119.607,0.746
o3,corrida_2,120-nmol/mol,part_8,9,120.21,0.787
o3,corrida_2,120-nmol/mol,part_9,10,119.75,0.804
o3,corrida_2,120-nmol/mol,part_9,10,119.571,0.764
o3,corrida_2,120-nmol/mol,part_9,10,119.877,0.867
o3,corrida_2,120-nmol/mol,ref,1,120.041,0.856
o3,corrida_2,120-nmol/mol,ref,1,120.08,0.807
o3,corrida_2,120-nmol/mol,ref,1,119.905,0.84
o3,corrida_3,180-nmol/mol,part_1,2,178.09,1.961
o3,corrida_3,180-nmol/mol,part_1,2,178.848,2.042
o3,corrida_3,180-nmol/mol,part_1,2,179.229,1.885
o3,corrida_3,180-nmol/mol,part_10,11,177.545,1.955
o3,corrida_3,180-nmol/mol,part_10,11,177.59,1.963
o3,corrida_3,180-nmol/mol,part_10,11,178.81,2.082
o3,corrida_3,180-nmol/mol,part_11,12,179.233,1.876
o3,corrida_3,180-nmol/mol,part_11,12,179.226,1.906
o3,corrida_3,180-nmol/mol,part_11,12,180.372,0.119
o3,corrida_3,180-nmol/mol,part_12,13,179.207,1.949
o3,corrida_3,180-nmol/mol,part_12,13,178.772,2.066
o3,corrida_3,180-nmol/mol,part_12,13,178.03,2.002
o3,corrida_3,180-nmol/mol,part_2,3,178.014,1.991
o3,corrida_3,180-nmol/mol,part_2,3,177.963,2.07
o3,corrida_3,180-nmol/mol,part_2,3,177.57,1.939
o3,corrida_3,180-nmol/mol,part_3,4,178.026,2.067
o3,corrida_3,180-nmol/mol,part_3,4,178.039,2.099
o3,corrida_3,180-nmol/mol,part_3,4,178.053,2.031
o3,corrida_3,180-nmol/mol,part_4,5,179.588,1.68
o3,corrida_3,180-nmol/mol,part_4,5,178.774,2.107
o3,corrida_3,180-nmol/mol,part_4,5,179.231,1.89
o3,corrida_3,180-nmol/mol,part_5,6,178.01,2.028
o3,corrida_3,180-nmol/mol,part_5,6,178.02,2.036
o3,corrida_3,180-nmol/mol,part_5,6,178.075,2.016
o3,corrida_3,180-nmol/mol,part_6,7,178.439,2.08
o3,corrida_3,180-nmol/mol,part_6,7,178.837,2.097
o3,corrida_3,180-nmol/mol,part_6,7,177.182,1.659
o3,corrida_3,180-nmol/mol,part_7,8,177.608,1.956
o3,corrida_3,180-nmol/mol,part_7,8,178.801,1.99
o3,corrida_3,180-nmol/mol,part_7,8,178.463,2.046
o3,corrida_3,180-nmol/mol,part_8,9,178.004,2.053
o3,corrida_3,180-nmol/mol,part_8,9,178.797,2.052
o3,corrida_3,180-nmol/mol,part_8,9,177.194,1.664
o3,corrida_3,180-nmol/mol,part_9,10,178.005,2.076
o3,corrida_3,180-nmol/mol,part_9,10,178.053,2.063
o3,corrida_3,180-nmol/mol,part_9,10,178.738,2.053
o3,corrida_3,180-nmol/mol,ref,1,178.376,2.099
o3,corrida_3,180-nmol/mol,ref,1,176.817,1.317
o3,corrida_3,180-nmol/mol,ref,1,177.649,1.927
o3,corrida_4,40-nmol/mol,part_1,2,40.58,0.327
o3,corrida_4,40-nmol/mol,part_1,2,40.6,0.326
o3,corrida_4,40-nmol/mol,part_1,2,40.549,0.345
o3,corrida_4,40-nmol/mol,part_10,11,40.64,0.312
o3,corrida_4,40-nmol/mol,part_10,11,40.67,0.286
o3,corrida_4,40-nmol/mol,part_10,11,40.454,0.34
o3,corrida_4,40-nmol/mol,part_11,12,40.35,0.27
o3,corrida_4,40-nmol/mol,part_11,12,40.534,0.351
o3,corrida_4,40-nmol/mol,part_11,12,40.319,0.301
o3,corrida_4,40-nmol/mol,part_12,13,40.6,0.333
o3,corrida_4,40-nmol/mol,part_12,13,40.454,0.33
o3,corrida_4,40-nmol/mol,part_12,13,40.457,0.347
o3,corrida_4,40-nmol/mol,part_2,3,40.483,0.311
o3,corrida_4,40-nmol/mol,part_2,3,40.702,0.276
o3,corrida_4,40-nmol/mol,part_2,3,40.336,0.266
o3,corrida_4,40-nmol/mol,part_3,4,40.527,0.331
o3,corrida_4,40-nmol/mol,part_3,4,40.392,0.298
o3,corrida_4,40-nmol/mol,part_3,4,40.53,0.349
o3,corrida_4,40-nmol/mol,part_4,5,40.47,0.33
o3,corrida_4,40-nmol/mol,part_4,5,40.592,0.315
o3,corrida_4,40-nmol/mol,part_4,5,40.64,0.305
o3,corrida_4,40-nmol/mol,part_5,6,40.61,0.332
o3,corrida_4,40-nmol/mol,part_5,6,40.532,0.336
o3,corrida_4,40-nmol/mol,part_5,6,40.641,0.306
