"pollutant","level","participant_id","replicate","sample_group","mean_value","sd_value"
"so2","100-ppb","part_1",2,"1-10",100.062023809524,0.0560983966645392
"so2","100-ppb","part_1",2,"11-20",100.037023809524,0.0432064323034291
"so2","100-ppb","part_1",2,"21-30",100.046785714286,0.0463353765516546
"so2","100-ppb","part_2",3,"1-10",100.060476190476,0.0355676000007181
"so2","100-ppb","part_2",3,"11-20",100.060833333333,0.0345418216102199
"so2","100-ppb","part_2",3,"21-30",100.059404761905,0.0379272503148539
"so2","100-ppb","part_3",4,"1-10",100.050238095238,0.0337782104041369
"so2","100-ppb","part_3",4,"11-20",100.050833333333,0.0412127581412042
"so2","100-ppb","part_3",4,"21-30",100.04619047619,0.0284322004542603
"so2","100-ppb","part_4",5,"1-10",100.041071428571,0.0443673154446793
"so2","100-ppb","part_4",5,"11-20",100.057976190476,0.0226159145699785
"so2","100-ppb","part_4",5,"21-30",100.062857142857,0.0389891806867909
"so2","100-ppb","part_5",6,"1-10",100.06369047619,0.0414269369621776
"so2","100-ppb","part_5",6,"11-20",100.052619047619,0.0322568037125494
"so2","100-ppb","part_5",6,"21-30",100.057738095238,0.0402548022671855
"so2","100-ppb","part_6",7,"1-10",100.042976190476,0.0438934453273034
"so2","100-ppb","part_6",7,"11-20",100.046428571429,0.0412812865693198
"so2","100-ppb","part_6",7,"21-30",100.08380952381,0.0354007400496574
"so2","100-ppb","ref",1,"1-10",100.059166666667,0.0311251284424845
"so2","100-ppb","ref",1,"11-20",100.037023809524,0.04081113361396
"so2","100-ppb","ref",1,"21-30",100.066666666667,0.0374826742540194
"so2","120-ppb","part_1",2,"1-10",120.856659981273,0.393776035270508
"so2","120-ppb","part_1",2,"11-20",120.604973820225,0.373133427488945
"so2","120-ppb","part_1",2,"21-30",120.670362047441,0.403270042586353
"so2","120-ppb","part_2",3,"1-10",120.832812883895,0.410520358438771
"so2","120-ppb","part_2",3,"11-20",120.606540049938,0.355275722712165
"so2","120-ppb","part_2",3,"21-30",120.888055468165,0.365918568041459
"so2","120-ppb","part_3",4,"1-10",120.656607621723,0.421500933997296
"so2","120-ppb","part_3",4,"11-20",120.730685305868,0.416318624755751
"so2","120-ppb","part_3",4,"21-30",120.576139469413,0.374517875793904
"so2","120-ppb","part_4",5,"1-10",120.51628159176,0.318714872084641
"so2","120-ppb","part_4",5,"11-20",120.711359019975,0.411377296734002
"so2","120-ppb","part_4",5,"21-30",120.649586953808,0.390643332270192
"so2","120-ppb","part_5",6,"1-10",120.657739881398,0.403082022239754
"so2","120-ppb","part_5",6,"11-20",120.601267209738,0.39703856631116
"so2","120-ppb","part_5",6,"21-30",120.607019282147,0.358887315810873
"so2","120-ppb","part_6",7,"1-10",120.684032440699,0.384876430183868
"so2","120-ppb","part_6",7,"11-20",120.984512465668,0.334785049926961
"so2","120-ppb","part_6",7,"21-30",120.684125936329,0.413264419139598
"so2","120-ppb","ref",1,"1-10",120.824574088639,0.41225115381882
"so2","120-ppb","ref",1,"11-20",120.818586011236,0.370131520907614
"so2","120-ppb","ref",1,"21-30",120.599595780275,0.363850920134412
"so2","140-ppb","part_1",2,"1-10",139.592471910112,0.0345587568816187
"so2","140-ppb","part_1",2,"11-20",139.608651685393,0.0571183765742438
"so2","140-ppb","part_1",2,"21-30",139.568426966292,0.0424377789920839
"so2","140-ppb","part_2",3,"1-10",139.547191011236,0.054166160868224
"so2","140-ppb","part_2",3,"11-20",139.569101123596,0.064810783479204
"so2","140-ppb","part_2",3,"21-30",139.575730337079,0.0581892793288393
"so2","140-ppb","part_3",4,"1-10",139.549775280899,0.0534939770188306
"so2","140-ppb","part_3",4,"11-20",139.558202247191,0.0358957063224021
"so2","140-ppb","part_3",4,"21-30",139.585393258427,0.0440007166674567
"so2","140-ppb","part_4",5,"1-10",139.589213483146,0.0516886499544637
"so2","140-ppb","part_4",5,"11-20",139.578202247191,0.0578774698149127
"so2","140-ppb","part_4",5,"21-30",139.561011235955,0.0425882387907111
"so2","140-ppb","part_5",6,"1-10",139.574269662921,0.0422223809531159
"so2","140-ppb","part_5",6,"11-20",139.560786516854,0.0394182968856684
"so2","140-ppb","part_5",6,"21-30",139.548876404495,0.0499329741947673
"so2","140-ppb","part_6",7,"1-10",139.589438202247,0.0395240235557657
"so2","140-ppb","part_6",7,"11-20",139.570224719101,0.0517132042638977
"so2","140-ppb","part_6",7,"21-30",139.59808988764,0.0632305804156479
"so2","140-ppb","ref",1,"1-10",139.587752808989,0.0511519176326484
"so2","140-ppb","ref",1,"11-20",139.578988764045,0.0499043116413061
"so2","140-ppb","ref",1,"21-30",139.582134831461,0.0826934571665555
"so2","180-ppb","part_1",2,"1-10",181.110482788754,0.147948158973889
"so2","180-ppb","part_1",2,"11-20",180.855431433637,0.199571975382038
"so2","180-ppb","part_1",2,"21-30",180.953203444782,0.215704833014626
"so2","180-ppb","part_2",3,"1-10",180.861373087639,0.218696086284882
"so2","180-ppb","part_2",3,"11-20",180.834680141844,0.224164617316044
"so2","180-ppb","part_2",3,"21-30",180.987557472138,0.229145673530541
"so2","180-ppb","part_3",4,"1-10",180.897512791287,0.195131274081477
"so2","180-ppb","part_3",4,"11-20",180.879169085613,0.205127678644892
"so2","180-ppb","part_3",4,"21-30",180.984877634245,0.173611058858622
"so2","180-ppb","part_4",5,"1-10",181.044030724417,0.19945478614931
"so2","180-ppb","part_4",5,"11-20",180.965097555724,0.216199059021306
"so2","180-ppb","part_4",5,"21-30",180.853288171226,0.177597813647168
"so2","180-ppb","part_5",6,"1-10",180.927486157548,0.208165450390672
"so2","180-ppb","part_5",6,"11-20",180.964281623607,0.194485944523099
"so2","180-ppb","part_5",6,"21-30",180.910455471124,0.190663236690512
"so2","180-ppb","part_6",7,"1-10",180.991425759878,0.198388688406819
"so2","180-ppb","part_6",7,"11-20",180.914325607903,0.235090251371736
"so2","180-ppb","part_6",7,"21-30",181.043931914894,0.225426607930767
"so2","180-ppb","ref",1,"1-10",180.928350924519,0.222487356377473
"so2","180-ppb","ref",1,"11-20",180.811000506586,0.15181891018545
"so2","180-ppb","ref",1,"21-30",180.873324366768,0.232942431119068
"so2","20-ppb","part_1",2,"1-10",19.7389411764706,0.0487678239579548
"so2","20-ppb","part_1",2,"11-20",19.7214117647059,0.0324652832646572
"so2","20-ppb","part_1",2,"21-30",19.7261176470588,0.0286236903251069
"so2","20-ppb","part_2",3,"1-10",19.734705882353,0.034448474916419
"so2","20-ppb","part_2",3,"11-20",19.7269411764706,0.0571297315622512
"so2","20-ppb","part_2",3,"21-30",19.7242352941177,0.0500309784848515
"so2","20-ppb","part_3",4,"1-10",19.7391764705882,0.0433685421685654
"so2","20-ppb","part_3",4,"11-20",19.7005882352941,0.0450118528539696
"so2","20-ppb","part_3",4,"21-30",19.7194117647059,0.033903996355268
"so2","20-ppb","part_4",5,"1-10",19.7150588235294,0.053156569820031
"so2","20-ppb","part_4",5,"11-20",19.7123529411765,0.0288455298190544
"so2","20-ppb","part_4",5,"21-30",19.731294117647,0.0555900853861001
"so2","20-ppb","part_5",6,"1-10",19.6895294117647,0.0560673237319751
"so2","20-ppb","part_5",6,"11-20",19.7303529411765,0.0580413354144049
"so2","20-ppb","part_5",6,"21-30",19.7058823529412,0.0392587998299938
"so2","20-ppb","part_6",7,"1-10",19.7458823529412,0.0525548723694036
"so2","20-ppb","part_6",7,"11-20",19.7082352941176,0.0349569956048357
"so2","20-ppb","part_6",7,"21-30",19.7274117647059,0.0373725695944761
"so2","20-ppb","ref",1,"1-10",19.7151764705882,0.0411127424679319
"so2","20-ppb","ref",1,"11-20",19.7436470588235,0.0353091471267481
"so2","20-ppb","ref",1,"21-30",19.7235294117647,0.0465131764805787
"so2","40-ppb","part_1",2,"1-10",40.2671552825553,0.131343100361061
"so2","40-ppb","part_1",2,"11-20",40.2731594318182,0.122396197276739
"so2","40-ppb","part_1",2,"21-30",40.2355873925061,0.131038366944302
"so2","40-ppb","part_2",3,"1-10",40.2175055558968,0.112840406420417
"so2","40-ppb","part_2",3,"11-20",40.2447857125307,0.133301299126808
"so2","40-ppb","part_2",3,"21-30",40.2967431050369,0.118980533349154
"so2","40-ppb","part_3",4,"1-10",40.1638120546683,0.0983360007795869
"so2","40-ppb","part_3",4,"11-20",40.2302944686732,0.110693026134171
"so2","40-ppb","part_3",4,"21-30",40.2129249047912,0.12964423073494
"so2","40-ppb","part_4",5,"1-10",40.2441752733415,0.127644304531577
"so2","40-ppb","part_4",5,"11-20",40.2560705896806,0.136355781207164
"so2","40-ppb","part_4",5,"21-30",40.2398500859951,0.125648185706796
"so2","40-ppb","part_5",6,"1-10",40.2590632954546,0.121215743085727
"so2","40-ppb","part_5",6,"11-20",40.2786044072482,0.127891483017468
"so2","40-ppb","part_5",6,"21-30",40.2645694318182,0.116376832894765
"so2","40-ppb","part_6",7,"1-10",40.247642972973,0.127227021044979
"so2","40-ppb","part_6",7,"11-20",40.2544937714988,0.114693357416037
"so2","40-ppb","part_6",7,"21-30",40.2049392414005,0.10984010479559
"so2","40-ppb","ref",1,"1-10",40.2553993703931,0.128868832346603
"so2","40-ppb","ref",1,"11-20",40.2459801074939,0.113794290448556
"so2","40-ppb","ref",1,"21-30",40.2440076597052,0.119768827133986
"so2","60-ppb","part_1",2,"1-10",59.9107526881721,0.0351108154731573
"so2","60-ppb","part_1",2,"11-20",59.8983870967742,0.057092285292909
"so2","60-ppb","part_1",2,"21-30",59.9059139784946,0.0349687456228793
"so2","60-ppb","part_2",3,"1-10",59.8694623655914,0.0392998944003152
"so2","60-ppb","part_2",3,"11-20",59.8929032258065,0.0409989470270496
"so2","60-ppb","part_2",3,"21-30",59.8550537634409,0.0529394442368392
"so2","60-ppb","part_3",4,"1-10",59.8768817204301,0.0418396417263623
"so2","60-ppb","part_3",4,"11-20",59.8950537634409,0.0486827552913949
"so2","60-ppb","part_3",4,"21-30",59.8817204301075,0.0360281917509163
"so2","60-ppb","part_4",5,"1-10",59.8952688172043,0.0354356864836689
"so2","60-ppb","part_4",5,"11-20",59.8783870967742,0.0403650115263539
"so2","60-ppb","part_4",5,"21-30",59.8856989247312,0.0410798661316644
"so2","60-ppb","part_5",6,"1-10",59.8964516129032,0.0295608762185507
"so2","60-ppb","part_5",6,"11-20",59.8898924731183,0.0328234013481052
"so2","60-ppb","part_5",6,"21-30",59.8617204301075,0.0292074012603501
"so2","60-ppb","part_6",7,"1-10",59.8772043010753,0.0162899184133553
"so2","60-ppb","part_6",7,"11-20",59.8879569892473,0.0363186976992912
"so2","60-ppb","part_6",7,"21-30",59.8758064516129,0.0359004903881288
"so2","60-ppb","ref",1,"1-10",59.8835483870968,0.045328954286243
"so2","60-ppb","ref",1,"11-20",59.8816129032258,0.0357649703573481
"so2","60-ppb","ref",1,"21-30",59.9030107526882,0.0478727474789469
"so2","81-ppb","part_1",2,"1-10",80.3998625,0.0613580769788192
"so2","81-ppb","part_1",2,"11-20",80.4356295454545,0.0851147744812714
"so2","81-ppb","part_1",2,"21-30",80.4133914772727,0.0720071736779077
"so2","81-ppb","part_2",3,"1-10",80.4389272727273,0.0819217967119635
"so2","81-ppb","part_2",3,"11-20",80.4418727272727,0.0842785221211214
"so2","81-ppb","part_2",3,"21-30",80.4057977272727,0.0904230278893613
"so2","81-ppb","part_3",4,"1-10",80.4312056818182,0.0835997652343888
"so2","81-ppb","part_3",4,"11-20",80.4131215909091,0.0876031395685774
"so2","81-ppb","part_3",4,"21-30",80.4202153409091,0.0819738350637522
"so2","81-ppb","part_4",5,"1-10",80.4231982954546,0.0960173154760667
"so2","81-ppb","part_4",5,"11-20",80.4551210227273,0.0731211865166203
"so2","81-ppb","part_4",5,"21-30",80.4607863636364,0.0572707106176413
"so2","81-ppb","part_5",6,"1-10",80.4394664772727,0.0674286013471208
"so2","81-ppb","part_5",6,"11-20",80.41705625,0.0725040630218982
"so2","81-ppb","part_5",6,"21-30",80.43793125,0.0826515973256203
"so2","81-ppb","part_6",7,"1-10",80.4602096590909,0.0873838974351119
"so2","81-ppb","part_6",7,"11-20",80.4399647727273,0.0779587325218472
"so2","81-ppb","part_6",7,"21-30",80.4472522727273,0.0829633000171703
"so2","81-ppb","ref",1,"1-10",80.4589335227273,0.0753907279378631
"so2","81-ppb","ref",1,"11-20",80.44485625,0.0671211641341046
"so2","81-ppb","ref",1,"21-30",80.43835625,0.0836509359238458
