pollutant,run,level,participant_id,replicate,mean_value,sd_value
no2,corrida_1,0-nmol/mol,ref,1,0.188,0.132
no2,corrida_2,120-nmol/mol,part_1,2,122.885,0.272
no2,corrida_2,120-nmol/mol,part_1,2,123.025,0.303
no2,corrida_2,120-nmol/mol,part_1,2,122.995,0.318
no2,corrida_2,120-nmol/mol,part_2,3,123.192,0.383
no2,corrida_2,120-nmol/mol,part_2,3,122.992,0.304
no2,corrida_2,120-nmol/mol,part_2,3,122.963,0.387
no2,corrida_2,120-nmol/mol,part_3,4,122.988,0.395
no2,corrida_2,120-nmol/mol,part_3,4,122.686,0.427
no2,corrida_2,120-nmol/mol,part_3,4,123.047,0.316
no2,corrida_2,120-nmol/mol,part_4,5,122.827,0.17
no2,corrida_2,120-nmol/mol,part_4,5,122.771,0.288
no2,corrida_2,120-nmol/mol,part_4,5,122.984,0.479
no2,corrida_2,120-nmol/mol,part_5,6,123.029,0.407
no2,corrida_2,120-nmol/mol,part_5,6,122.875,0.378
no2,corrida_2,120-nmol/mol,part_5,6,122.862,0.499
no2,corrida_2,120-nmol/mol,part_6,7,122.904,0.3
no2,corrida_2,120-nmol/mol,part_6,7,122.794,0.453
no2,corrida_2,120-nmol/mol,part_6,7,122.895,0.362
no2,corrida_2,120-nmol/mol,part_7,8,123.034,0.365
no2,corrida_2,120-nmol/mol,part_7,8,122.833,0.416
no2,corrida_2,120-nmol/mol,part_7,8,123.069,0.349
no2,corrida_2,120-nmol/mol,part_8,9,123.152,0.27
no2,corrida_2,120-nmol/mol,part_8,9,122.982,0.308
no2,corrida_2,120-nmol/mol,part_8,9,122.936,0.35
no2,corrida_2,120-nmol/mol,part_9,10,122.81,0.348
no2,corrida_2,120-nmol/mol,part_9,10,122.915,0.276
no2,corrida_2,120-nmol/mol,part_9,10,122.877,0.461
no2,corrida_2,120-nmol/mol,ref,1,122.977,0.339
no2,corrida_2,120-nmol/mol,ref,1,122.979,0.396
no2,corrida_2,120-nmol/mol,ref,1,123.154,0.243
no2,corrida_3,30-nmol/mol,part_1,2,32.91,0.04
no2,corrida_3,30-nmol/mol,part_1,2,32.922,0.036
no2,corrida_3,30-nmol/mol,part_1,2,32.933,0.048
no2,corrida_3,30-nmol/mol,part_2,3,32.908,0.024
no2,corrida_3,30-nmol/mol,part_2,3,32.922,0.037
no2,corrida_3,30-nmol/mol,part_2,3,32.912,0.04
no2,corrida_3,30-nmol/mol,part_3,4,32.927,0.036
no2,corrida_3,30-nmol/mol,part_3,4,32.929,0.034
no2,corrida_3,30-nmol/mol,part_3,4,32.916,0.056
no2,corrida_3,30-nmol/mol,part_4,5,32.914,0.045
no2,corrida_3,30-nmol/mol,part_4,5,32.919,0.028
no2,corrida_3,30-nmol/mol,part_4,5,32.914,0.033
no2,corrida_3,30-nmol/mol,part_5,6,32.92,0.036
no2,corrida_3,30-nmol/mol,part_5,6,32.894,0.039
no2,corrida_3,30-nmol/mol,part_5,6,32.933,0.044
no2,corrida_3,30-nmol/mol,part_6,7,32.903,0.059
no2,corrida_3,30-nmol/mol,part_6,7,32.924,0.019
no2,corrida_3,30-nmol/mol,part_6,7,32.909,0.046
no2,corrida_3,30-nmol/mol,part_7,8,32.94,0.034
no2,corrida_3,30-nmol/mol,part_7,8,32.916,0.046
no2,corrida_3,30-nmol/mol,part_7,8,32.937,0.049
no2,corrida_3,30-nmol/mol,part_8,9,32.901,0.035
no2,corrida_3,30-nmol/mol,part_8,9,32.915,0.04
no2,corrida_3,30-nmol/mol,part_8,9,32.906,0.026
no2,corrida_3,30-nmol/mol,part_9,10,32.933,0.035
no2,corrida_3,30-nmol/mol,part_9,10,32.901,0.032
no2,corrida_3,30-nmol/mol,part_9,10,32.921,0.03
no2,corrida_3,30-nmol/mol,ref,1,32.926,0.045
no2,corrida_3,30-nmol/mol,ref,1,32.923,0.04
no2,corrida_3,30-nmol/mol,ref,1,32.909,0.033
no2,corrida_4,60-nmol/mol,part_1,2,64.964,0.293
no2,corrida_4,60-nmol/mol,part_1,2,64.914,0.232
no2,corrida_4,60-nmol/mol,part_1,2,65.006,0.299
no2,corrida_4,60-nmol/mol,part_2,3,64.864,0.132
no2,corrida_4,60-nmol/mol,part_2,3,64.899,0.102
no2,corrida_4,60-nmol/mol,part_2,3,64.955,0.316
no2,corrida_4,60-nmol/mol,part_3,4,64.724,0.292
no2,corrida_4,60-nmol/mol,part_3,4,64.92,0.282
no2,corrida_4,60-nmol/mol,part_3,4,65.057,0.272
no2,corrida_4,60-nmol/mol,part_4,5,64.811,0.286
no2,corrida_4,60-nmol/mol,part_4,5,64.96,0.228
no2,corrida_4,60-nmol/mol,part_4,5,65.046,0.177
no2,corrida_4,60-nmol/mol,part_5,6,64.949,0.301
no2,corrida_4,60-nmol/mol,part_5,6,64.876,0.275
no2,corrida_4,60-nmol/mol,part_5,6,65.011,0.213
no2,corrida_4,60-nmol/mol,part_6,7,64.999,0.285
no2,corrida_4,60-nmol/mol,part_6,7,65.023,0.267
no2,corrida_4,60-nmol/mol,part_6,7,65.072,0.32
no2,corrida_4,60-nmol/mol,part_7,8,64.938,0.221
no2,corrida_4,60-nmol/mol,part_7,8,64.959,0.384
no2,corrida_4,60-nmol/mol,part_7,8,64.912,0.253
no2,corrida_4,60-nmol/mol,part_8,9,64.969,0.361
no2,corrida_4,60-nmol/mol,part_8,9,64.873,0.213
no2,corrida_4,60-nmol/mol,part_8,9,64.794,0.111
no2,corrida_4,60-nmol/mol,part_9,10,64.92,0.239
no2,corrida_4,60-nmol/mol,part_9,10,64.958,0.273
no2,corrida_4,60-nmol/mol,part_9,10,64.886,0.344
no2,corrida_4,60-nmol/mol,ref,1,65.077,0.229
no2,corrida_4,60-nmol/mol,ref,1,64.847,0.155
no2,corrida_4,60-nmol/mol,ref,1,65.108,0.311
no2,corrida_5,90-nmol/mol,part_1,2,96.827,0.075
no2,corrida_5,90-nmol/mol,part_1,2,96.853,0.027
no2,corrida_5,90-nmol/mol,part_1,2,96.832,0.04
no2,corrida_5,90-nmol/mol,part_2,3,96.84,0.043
no2,corrida_5,90-nmol/mol,part_2,3,96.853,0.054
no2,corrida_5,90-nmol/mol,part_2,3,96.854,0.037
no2,corrida_5,90-nmol/mol,part_3,4,96.824,0.027
no2,corrida_5,90-nmol/mol,part_3,4,96.85,0.042
no2,corrida_5,90-nmol/mol,part_3,4,96.816,0.057
no2,corrida_5,90-nmol/mol,part_4,5,96.848,0.045
no2,corrida_5,90-nmol/mol,part_4,5,96.846,0.016
no2,corrida_5,90-nmol/mol,part_4,5,96.836,0.019
no2,corrida_5,90-nmol/mol,part_5,6,96.856,0.041
no2,corrida_5,90-nmol/mol,part_5,6,96.826,0.027
no2,corrida_5,90-nmol/mol,part_5,6,96.818,0.043
no2,corrida_5,90-nmol/mol,part_6,7,96.851,0.047
no2,corrida_5,90-nmol/mol,part_6,7,96.836,0.048
no2,corrida_5,90-nmol/mol,part_6,7,96.837,0.024
no2,corrida_5,90-nmol/mol,part_7,8,96.84,0.042
no2,corrida_5,90-nmol/mol,part_7,8,96.805,0.048
no2,corrida_5,90-nmol/mol,part_7,8,96.848,0.025
no2,corrida_5,90-nmol/mol,part_8,9,96.839,0.035
no2,corrida_5,90-nmol/mol,part_8,9,96.846,0.052
no2,corrida_5,90-nmol/mol,part_8,9,96.839,0.052
no2,corrida_5,90-nmol/mol,part_9,10,96.845,0.038
no2,corrida_5,90-nmol/mol,part_9,10,96.831,0.027
no2,corrida_5,90-nmol/mol,part_9,10,96.85,0.032
no2,corrida_5,90-nmol/mol,ref,1,96.841,0.04
no2,corrida_5,90-nmol/mol,ref,1,96.834,0.031
no2,corrida_5,90-nmol/mol,ref,1,96.84,0.035
o3,corrida_1,0-nmol/mol,part_1,2,0.00E+00,0.00E+00
o3,corrida_1,0-nmol/mol,part_1,2,0.00E+00,0.00E+00
o3,corrida_1,0-nmol/mol,part_1,2,0.00E+00,0.00E+00
o3,corrida_1,0-nmol/mol,part_2,3,0.00E+00,0.00E+00
o3,corrida_1,0-nmol/mol,part_2,3,0.00E+00,0.00E+00
o3,corrida_1,0-nmol/mol,part_2,3,0.00E+00,0.00E+00
o3,corrida_1,0-nmol/mol,part_3,4,0.00E+00,0.00E+00
o3,corrida_1,0-nmol/mol,part_3,4,0.00E+00,0.00E+00
o3,corrida_1,0-nmol/mol,part_3,4,0.00E+00,0.00E+00
o3,corrida_1,0-nmol/mol,part_4,5,0.00E+00,0.00E+00
o3,corrida_1,0-nmol/mol,part_4,5,0.00E+00,0.00E+00
o3,corrida_1,0-nmol/mol,part_4,5,0.00E+00,0.00E+00
o3,corrida_1,0-nmol/mol,part_5,6,0.00E+00,0.00E+00
o3,corrida_1,0-nmol/mol,part_5,6,0.00E+00,0.00E+00
o3,corrida_1,0-nmol/mol,part_5,6,0.00E+00,0.00E+00
o3,corrida_1,0-nmol/mol,part_6,7,0.00E+00,0.00E+00
o3,corrida_1,0-nmol/mol,part_6,7,0.00E+00,0.00E+00
o3,corrida_1,0-nmol/mol,part_6,7,0.00E+00,0.00E+00
o3,corrida_1,0-nmol/mol,part_7,8,0.00E+00,0.00E+00
o3,corrida_1,0-nmol/mol,part_7,8,0.00E+00,0.00E+00
o3,corrida_1,0-nmol/mol,part_7,8,0.00E+00,0.00E+00
o3,corrida_1,0-nmol/mol,part_8,9,0.00E+00,0.00E+00
o3,corrida_1,0-nmol/mol,part_8,9,0.00E+00,0.00E+00
o3,corrida_1,0-nmol/mol,part_8,9,0.00E+00,0.00E+00
o3,corrida_1,0-nmol/mol,part_9,10,0.00E+00,0.00E+00
o3,corrida_1,0-nmol/mol,part_9,10,0.00E+00,0.00E+00
o3,corrida_1,0-nmol/mol,part_9,10,0.00E+00,0.00E+00
o3,corrida_1,0-nmol/mol,ref,1,0.00E+00,0.00E+00
o3,corrida_1,0-nmol/mol,ref,1,0.00E+00,0.00E+00
o3,corrida_1,0-nmol/mol,ref,1,0.00E+00,0.00E+00
o3,corrida_2,120-nmol/mol,part_1,2,120.371,0.658
o3,corrida_2,120-nmol/mol,part_1,2,119.558,0.768
o3,corrida_2,120-nmol/mol,part_1,2,120.074,0.79
o3,corrida_2,120-nmol/mol,part_2,3,119.878,0.81
o3,corrida_2,120-nmol/mol,part_2,3,120.211,0.778
o3,corrida_2,120-nmol/mol,part_2,3,119.894,0.851
o3,corrida_2,120-nmol/mol,part_3,4,120.199,0.781
o3,corrida_2,120-nmol/mol,part_3,4,119.864,0.853
o3,corrida_2,120-nmol/mol,part_3,4,120.21,0.762
o3,corrida_2,120-nmol/mol,part_4,5,120.548,0.528
o3,corrida_2,120-nmol/mol,part_4,5,120.215,0.771
o3,corrida_2,120-nmol/mol,part_4,5,120.197,0.809
o3,corrida_2,120-nmol/mol,part_5,6,120.228,0.762
o3,corrida_2,120-nmol/mol,part_5,6,119.578,0.771
o3,corrida_2,120-nmol/mol,part_5,6,119.759,0.829
o3,corrida_2,120-nmol/mol,part_6,7,119.615,0.75
o3,corrida_2,120-nmol/mol,part_6,7,119.735,0.824
o3,corrida_2,120-nmol/mol,part_6,7,119.743,0.823
o3,corrida_2,120-nmol/mol,part_7,8,119.709,0.831
o3,corrida_2,120-nmol/mol,part_7,8,119.732,0.828
o3,corrida_2,120-nmol/mol,part_7,8,119.717,0.796
o3,corrida_2,120-nmol/mol,part_8,9,119.717,0.815
o3,corrida_2,120-nmol/mol,part_8,9,119.926,0.872
o3,corrida_2,120-nmol/mol,part_8,9,119.91,0.868
o3,corrida_2,120-nmol/mol,part_9,10,120.35,0.698
o3,corrida_2,120-nmol/mol,part_9,10,119.916,0.83
o3,corrida_2,120-nmol/mol,part_9,10,119.713,0.811
o3,corrida_2,120-nmol/mol,ref,1,119.57,0.769
o3,corrida_2,120-nmol/mol,ref,1,120.074,0.817
o3,corrida_2,120-nmol/mol,ref,1,119.903,0.833
o3,corrida_3,180-nmol/mol,part_1,2,178.843,2.036
o3,corrida_3,180-nmol/mol,part_1,2,177.961,2.067
o3,corrida_3,180-nmol/mol,part_1,2,178.795,2.094
o3,corrida_3,180-nmol/mol,part_2,3,178.062,1.999
o3,corrida_3,180-nmol/mol,part_2,3,177.586,1.934
o3,corrida_3,180-nmol/mol,part_2,3,178.817,2.107
o3,corrida_3,180-nmol/mol,part_3,4,179.214,1.903
o3,corrida_3,180-nmol/mol,part_3,4,178.399,2.141
o3,corrida_3,180-nmol/mol,part_3,4,178.838,2.076
o3,corrida_3,180-nmol/mol,part_4,5,178.057,2.057
o3,corrida_3,180-nmol/mol,part_4,5,178.753,1.993
o3,corrida_3,180-nmol/mol,part_4,5,178.809,2.018
o3,corrida_3,180-nmol/mol,part_5,6,179.199,1.901
o3,corrida_3,180-nmol/mol,part_5,6,179.214,1.864
o3,corrida_3,180-nmol/mol,part_5,6,179.196,1.9
o3,corrida_3,180-nmol/mol,part_6,7,178.394,2.077
o3,corrida_3,180-nmol/mol,part_6,7,177.577,1.941
o3,corrida_3,180-nmol/mol,part_6,7,178.794,2.052
o3,corrida_3,180-nmol/mol,part_7,8,178.424,2.085
o3,corrida_3,180-nmol/mol,part_7,8,178.806,2.052
o3,corrida_3,180-nmol/mol,part_7,8,178.78,2.077
o3,corrida_3,180-nmol/mol,part_8,9,178.843,2.053
o3,corrida_3,180-nmol/mol,part_8,9,177.187,1.7
o3,corrida_3,180-nmol/mol,part_8,9,178.055,2.083
o3,corrida_3,180-nmol/mol,part_9,10,179.139,2.004
o3,corrida_3,180-nmol/mol,part_9,10,178.839,2.099
o3,corrida_3,180-nmol/mol,part_9,10,178.835,2.058
o3,corrida_3,180-nmol/mol,ref,1,178.065,2.035
o3,corrida_3,180-nmol/mol,ref,1,179.653,1.624
o3,corrida_3,180-nmol/mol,ref,1,179.648,1.647
o3,corrida_4,40-nmol/mol,part_1,2,40.471,0.339
o3,corrida_4,40-nmol/mol,part_1,2,40.663,0.327
o3,corrida_4,40-nmol/mol,part_1,2,40.401,0.332
o3,corrida_4,40-nmol/mol,part_2,3,40.538,0.356
o3,corrida_4,40-nmol/mol,part_2,3,40.579,0.335
o3,corrida_4,40-nmol/mol,part_2,3,40.656,0.311
o3,corrida_4,40-nmol/mol,part_3,4,40.659,0.291
o3,corrida_4,40-nmol/mol,part_3,4,40.468,0.341
o3,corrida_4,40-nmol/mol,part_3,4,40.535,0.337
o3,corrida_4,40-nmol/mol,part_4,5,40.397,0.316
o3,corrida_4,40-nmol/mol,part_4,5,40.467,0.305
o3,corrida_4,40-nmol/mol,part_4,5,40.534,0.354
o3,corrida_4,40-nmol/mol,part_5,6,40.79,0.225
o3,corrida_4,40-nmol/mol,part_5,6,40.598,0.34
o3,corrida_4,40-nmol/mol,part_5,6,40.59,0.321
o3,corrida_4,40-nmol/mol,part_6,7,40.583,0.32
o3,corrida_4,40-nmol/mol,part_6,7,40.471,0.331
o3,corrida_4,40-nmol/mol,part_6,7,40.516,0.348
o3,corrida_4,40-nmol/mol,part_7,8,40.84,0.04
o3,corrida_4,40-nmol/mol,part_7,8,40.483,0.347
o3,corrida_4,40-nmol/mol,part_7,8,40.591,0.344
o3,corrida_4,40-nmol/mol,part_8,9,40.518,0.34
o3,corrida_4,40-nmol/mol,part_8,9,40.404,0.326
o3,corrida_4,40-nmol/mol,part_8,9,40.457,0.342
o3,corrida_4,40-nmol/mol,part_9,10,40.59,0.33
o3,corrida_4,40-nmol/mol,part_9,10,40.342,0.275
o3,corrida_4,40-nmol/mol,part_9,10,40.335,0.276
o3,corrida_4,40-nmol/mol,ref,1,40.566,0.344
o3,corrida_4,40-nmol/mol,ref,1,40.421,0.318
o3,corrida_4,40-nmol/mol,ref,1,40.401,0.304
o3,corrida_5,80-nmol/mol,part_1,2,79.646,0.355
o3,corrida_5,80-nmol/mol,part_1,2,80.338,0.523
o3,corrida_5,80-nmol/mol,part_1,2,79.961,0.561
o3,corrida_5,80-nmol/mol,part_2,3,80.086,0.579
o3,corrida_5,80-nmol/mol,part_2,3,80.331,0.528
o3,corrida_5,80-nmol/mol,part_2,3,80.205,0.561
o3,corrida_5,80-nmol/mol,part_3,4,80,0.606
o3,corrida_5,80-nmol/mol,part_3,4,79.758,0.483
o3,corrida_5,80-nmol/mol,part_3,4,80.305,0.554
o3,corrida_5,80-nmol/mol,part_4,5,79.979,0.579
o3,corrida_5,80-nmol/mol,part_4,5,79.978,0.58
o3,corrida_5,80-nmol/mol,part_4,5,80.092,0.594
o3,corrida_5,80-nmol/mol,part_5,6,80.212,0.564
o3,corrida_5,80-nmol/mol,part_5,6,79.861,0.531
o3,corrida_5,80-nmol/mol,part_5,6,80.441,0.488
o3,corrida_5,80-nmol/mol,part_6,7,80.092,0.575
o3,corrida_5,80-nmol/mol,part_6,7,80.087,0.599
o3,corrida_5,80-nmol/mol,part_6,7,80.201,0.562
o3,corrida_5,80-nmol/mol,part_7,8,80.086,0.585
o3,corrida_5,80-nmol/mol,part_7,8,79.968,0.586
o3,corrida_5,80-nmol/mol,part_7,8,80.19,0.577
o3,corrida_5,80-nmol/mol,part_8,9,80.102,0.604
o3,corrida_5,80-nmol/mol,part_8,9,80.098,0.62
o3,corrida_5,80-nmol/mol,part_8,9,80.001,0.579
o3,corrida_5,80-nmol/mol,part_9,10,79.98,0.6
o3,corrida_5,80-nmol/mol,part_9,10,80.2,0.606
o3,corrida_5,80-nmol/mol,part_9,10,79.781,0.464
o3,corrida_5,80-nmol/mol,ref,1,79.965,0.593
o3,corrida_5,80-nmol/mol,ref,1,80.093,0.558
o3,corrida_5,80-nmol/mol,ref,1,79.878,0.541
so2,corrida_1,0-nmol/mol,part_1,2,0.055,0.052
so2,corrida_1,0-nmol/mol,part_1,2,0.044,0.049
so2,corrida_1,0-nmol/mol,part_1,2,0.063,0.043
so2,corrida_1,0-nmol/mol,part_2,3,0.048,0.041
so2,corrida_1,0-nmol/mol,part_2,3,0.053,0.026
so2,corrida_1,0-nmol/mol,part_2,3,0.052,0.037
so2,corrida_1,0-nmol/mol,part_3,4,0.064,0.045
so2,corrida_1,0-nmol/mol,part_3,4,0.052,0.051
so2,corrida_1,0-nmol/mol,part_3,4,0.077,0.031
so2,corrida_1,0-nmol/mol,part_4,5,0.058,0.043
so2,corrida_1,0-nmol/mol,part_4,5,0.055,0.049
so2,corrida_1,0-nmol/mol,part_4,5,0.034,0.051
so2,corrida_1,0-nmol/mol,part_5,6,0.073,0.06
so2,corrida_1,0-nmol/mol,part_5,6,0.051,0.057
so2,corrida_1,0-nmol/mol,part_5,6,0.048,0.05
so2,corrida_1,0-nmol/mol,part_6,7,0.053,0.046
so2,corrida_1,0-nmol/mol,part_6,7,0.055,0.021
so2,corrida_1,0-nmol/mol,part_6,7,0.058,0.057
so2,corrida_1,0-nmol/mol,part_7,8,0.022,0.041
so2,corrida_1,0-nmol/mol,part_7,8,0.072,0.038
so2,corrida_1,0-nmol/mol,part_7,8,0.051,0.034
so2,corrida_1,0-nmol/mol,part_8,9,0.034,0.027
so2,corrida_1,0-nmol/mol,part_8,9,0.044,0.028
so2,corrida_1,0-nmol/mol,part_8,9,0.075,0.039
so2,corrida_1,0-nmol/mol,part_9,10,0.053,0.048
so2,corrida_1,0-nmol/mol,part_9,10,0.046,0.03
so2,corrida_1,0-nmol/mol,part_9,10,0.035,0.037
so2,corrida_1,0-nmol/mol,ref,1,0.039,0.063
so2,corrida_1,0-nmol/mol,ref,1,0.052,0.04
so2,corrida_1,0-nmol/mol,ref,1,0.061,0.033
so2,corrida_2,100-nmol/mol,part_1,2,99.282,0.538
so2,corrida_2,100-nmol/mol,part_1,2,99.611,0.557
so2,corrida_2,100-nmol/mol,part_1,2,99.532,0.591
so2,corrida_2,100-nmol/mol,part_2,3,99.487,0.615
so2,corrida_2,100-nmol/mol,part_2,3,99.287,0.523
so2,corrida_2,100-nmol/mol,part_2,3,99.28,0.513
so2,corrida_2,100-nmol/mol,part_3,4,99.68,0.572
so2,corrida_2,100-nmol/mol,part_3,4,99.848,0.468
so2,corrida_2,100-nmol/mol,part_3,4,99.506,0.575
so2,corrida_2,100-nmol/mol,part_4,5,99.845,0.456
so2,corrida_2,100-nmol/mol,part_4,5,99.179,0.477
so2,corrida_2,100-nmol/mol,part_4,5,99.404,0.567
so2,corrida_2,100-nmol/mol,part_5,6,99.489,0.561
so2,corrida_2,100-nmol/mol,part_5,6,99.598,0.596
so2,corrida_2,100-nmol/mol,part_5,6,99.616,0.527
so2,corrida_2,100-nmol/mol,part_6,7,99.413,0.587
so2,corrida_2,100-nmol/mol,part_6,7,99.177,0.464
so2,corrida_2,100-nmol/mol,part_6,7,99.414,0.556
so2,corrida_2,100-nmol/mol,part_7,8,99.107,0.383
so2,corrida_2,100-nmol/mol,part_7,8,99.174,0.488
so2,corrida_2,100-nmol/mol,part_7,8,99.619,0.573
so2,corrida_2,100-nmol/mol,part_8,9,99.306,0.564
so2,corrida_2,100-nmol/mol,part_8,9,99.4,0.578
so2,corrida_2,100-nmol/mol,part_8,9,99.617,0.57
so2,corrida_2,100-nmol/mol,part_9,10,99.513,0.618
so2,corrida_2,100-nmol/mol,part_9,10,99.211,0.426
so2,corrida_2,100-nmol/mol,part_9,10,99.572,0.572
so2,corrida_2,100-nmol/mol,ref,1,99.745,0.551
so2,corrida_2,100-nmol/mol,ref,1,99.592,0.581
so2,corrida_2,100-nmol/mol,ref,1,99.591,0.56
so2,corrida_3,140-nmol/mol,part_1,2,139.187,0.496
so2,corrida_3,140-nmol/mol,part_1,2,139.023,0.485
so2,corrida_3,140-nmol/mol,part_1,2,138.808,0.421
so2,corrida_3,140-nmol/mol,part_2,3,139.01,0.459
so2,corrida_3,140-nmol/mol,part_2,3,139.004,0.486
so2,corrida_3,140-nmol/mol,part_2,3,139.099,0.495
so2,corrida_3,140-nmol/mol,part_3,4,139.207,0.511
so2,corrida_3,140-nmol/mol,part_3,4,139.157,0.498
so2,corrida_3,140-nmol/mol,part_3,4,138.89,0.484
so2,corrida_3,140-nmol/mol,part_4,5,138.808,0.376
so2,corrida_3,140-nmol/mol,part_4,5,139.389,0.416
so2,corrida_3,140-nmol/mol,part_4,5,139.406,0.383
so2,corrida_3,140-nmol/mol,part_5,6,139.18,0.492
so2,corrida_3,140-nmol/mol,part_5,6,138.983,0.503
so2,corrida_3,140-nmol/mol,part_5,6,139.15,0.481
so2,corrida_3,140-nmol/mol,part_6,7,139.2,0.506
so2,corrida_3,140-nmol/mol,part_6,7,139.101,0.512
so2,corrida_3,140-nmol/mol,part_6,7,139.182,0.481
so2,corrida_3,140-nmol/mol,part_7,8,138.98,0.491
so2,corrida_3,140-nmol/mol,part_7,8,139.339,0.445
so2,corrida_3,140-nmol/mol,part_7,8,139.077,0.449
so2,corrida_3,140-nmol/mol,part_8,9,139.093,0.52
so2,corrida_3,140-nmol/mol,part_8,9,139.111,0.518
so2,corrida_3,140-nmol/mol,part_8,9,139.04,0.479
so2,corrida_3,140-nmol/mol,part_9,10,139.098,0.522
so2,corrida_3,140-nmol/mol,part_9,10,138.815,0.433
so2,corrida_3,140-nmol/mol,part_9,10,139.208,0.515
so2,corrida_3,140-nmol/mol,ref,1,139.107,0.455
so2,corrida_3,140-nmol/mol,ref,1,139.312,0.447
so2,corrida_3,140-nmol/mol,ref,1,139.123,0.477
so2,corrida_4,180-nmol/mol,part_1,2,180.71,0.42
so2,corrida_4,180-nmol/mol,part_1,2,180.64,0.387
so2,corrida_4,180-nmol/mol,part_1,2,180.588,0.432
so2,corrida_4,180-nmol/mol,part_2,3,180.736,0.421
so2,corrida_4,180-nmol/mol,part_2,3,180.454,0.395
so2,corrida_4,180-nmol/mol,part_2,3,180.457,0.386
so2,corrida_4,180-nmol/mol,part_3,4,180.534,0.399
so2,corrida_4,180-nmol/mol,part_3,4,180.425,0.354
so2,corrida_4,180-nmol/mol,part_3,4,180.575,0.473
so2,corrida_4,180-nmol/mol,part_4,5,180.525,0.397
so2,corrida_4,180-nmol/mol,part_4,5,180.728,0.457
so2,corrida_4,180-nmol/mol,part_4,5,180.507,0.405
so2,corrida_4,180-nmol/mol,part_5,6,180.416,0.336
so2,corrida_4,180-nmol/mol,part_5,6,180.662,0.472
so2,corrida_4,180-nmol/mol,part_5,6,180.649,0.376
so2,corrida_4,180-nmol/mol,part_6,7,180.561,0.447
so2,corrida_4,180-nmol/mol,part_6,7,180.724,0.401
so2,corrida_4,180-nmol/mol,part_6,7,180.601,0.439
so2,corrida_4,180-nmol/mol,part_7,8,180.409,0.427
so2,corrida_4,180-nmol/mol,part_7,8,180.644,0.382
so2,corrida_4,180-nmol/mol,part_7,8,180.632,0.414
so2,corrida_4,180-nmol/mol,part_8,9,180.243,0.226
so2,corrida_4,180-nmol/mol,part_8,9,180.656,0.425
so2,corrida_4,180-nmol/mol,part_8,9,180.514,0.433
so2,corrida_4,180-nmol/mol,part_9,10,180.613,0.372
so2,corrida_4,180-nmol/mol,part_9,10,180.643,0.37
so2,corrida_4,180-nmol/mol,part_9,10,180.676,0.43
so2,corrida_4,180-nmol/mol,ref,1,180.588,0.396
so2,corrida_4,180-nmol/mol,ref,1,180.83,0.386
so2,corrida_4,180-nmol/mol,ref,1,180.469,0.332
so2,corrida_5,20-nmol/mol,part_1,2,19.742,0.04
so2,corrida_5,20-nmol/mol,part_1,2,19.726,0.043
so2,corrida_5,20-nmol/mol,part_1,2,19.713,0.036
so2,corrida_5,20-nmol/mol,part_2,3,19.725,0.029
so2,corrida_5,20-nmol/mol,part_2,3,19.716,0.032
so2,corrida_5,20-nmol/mol,part_2,3,19.734,0.034
so2,corrida_5,20-nmol/mol,part_3,4,19.76,0.029
so2,corrida_5,20-nmol/mol,part_3,4,19.713,0.025
so2,corrida_5,20-nmol/mol,part_3,4,19.738,0.041
so2,corrida_5,20-nmol/mol,part_4,5,19.732,0.025
so2,corrida_5,20-nmol/mol,part_4,5,19.743,0.042
so2,corrida_5,20-nmol/mol,part_4,5,19.729,0.031
so2,corrida_5,20-nmol/mol,part_5,6,19.743,0.037
so2,corrida_5,20-nmol/mol,part_5,6,19.737,0.042
so2,corrida_5,20-nmol/mol,part_5,6,19.74,0.038
so2,corrida_5,20-nmol/mol,part_6,7,19.723,0.053
so2,corrida_5,20-nmol/mol,part_6,7,19.729,0.027
so2,corrida_5,20-nmol/mol,part_6,7,19.73,0.037
so2,corrida_5,20-nmol/mol,part_7,8,19.724,0.038
so2,corrida_5,20-nmol/mol,part_7,8,19.718,0.049
so2,corrida_5,20-nmol/mol,part_7,8,19.734,0.029
so2,corrida_5,20-nmol/mol,part_8,9,19.716,0.039
so2,corrida_5,20-nmol/mol,part_8,9,19.723,0.041
so2,corrida_5,20-nmol/mol,part_8,9,19.729,0.032
so2,corrida_5,20-nmol/mol,part_9,10,19.719,0.036
so2,corrida_5,20-nmol/mol,part_9,10,19.717,0.033
so2,corrida_5,20-nmol/mol,part_9,10,19.729,0.055
so2,corrida_5,20-nmol/mol,ref,1,19.707,0.053
so2,corrida_5,20-nmol/mol,ref,1,19.724,0.026
so2,corrida_5,20-nmol/mol,ref,1,19.747,0.044
so2,corrida_6,60-nmol/mol,part_1,2,59.906,0.03
so2,corrida_6,60-nmol/mol,part_1,2,59.909,0.032
so2,corrida_6,60-nmol/mol,part_1,2,59.907,0.026
so2,corrida_6,60-nmol/mol,part_2,3,59.898,0.036
so2,corrida_6,60-nmol/mol,part_2,3,59.883,0.036
so2,corrida_6,60-nmol/mol,part_2,3,59.904,0.037
so2,corrida_6,60-nmol/mol,part_3,4,59.877,0.04
so2,corrida_6,60-nmol/mol,part_3,4,59.902,0.031
so2,corrida_6,60-nmol/mol,part_3,4,59.89,0.048
so2,corrida_6,60-nmol/mol,part_4,5,59.894,0.039
so2,corrida_6,60-nmol/mol,part_4,5,59.914,0.039
