pollutant,run,level,dataset_id,simulated_minute,value,source_timestamp,source_column,generator_column
no,corrida_2,180-nmol/mol,10,39,179.983,2026-05-01 06:28:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,10,40,175.047,2026-05-01 04:22:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,10,41,179.545,2026-05-01 05:18:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,10,42,180.022,2026-05-01 05:02:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,10,43,179.712,2026-05-01 06:26:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,10,44,180.146,2026-05-01 05:27:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,10,45,178.902,2026-05-01 05:37:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,10,46,179.657,2026-05-01 04:49:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,10,47,179.356,2026-05-01 06:39:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,10,48,179.986,2026-05-01 05:53:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,10,49,178.656,2026-05-01 04:33:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,10,50,179.381,2026-05-01 05:58:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,10,51,180.146,2026-05-01 05:27:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,10,52,177.032,2026-05-01 04:23:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,10,53,179.767,2026-05-01 05:01:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,10,54,179.557,2026-05-01 05:23:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,10,55,167.771,2026-05-01 04:21:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,10,56,179.692,2026-05-01 05:47:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,10,57,180.361,2026-05-01 06:09:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,10,58,179.469,2026-05-01 06:27:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,10,59,178.854,2026-05-01 04:39:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,10,60,178.791,2026-05-01 04:40:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,11,1,179.682,2026-05-01 05:08:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,11,2,179.796,2026-05-01 04:54:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,11,3,178.758,2026-05-01 04:34:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,11,4,180.031,2026-05-01 06:23:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,11,5,179.993,2026-05-01 05:24:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,11,6,180.268,2026-05-01 06:07:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,11,7,179.986,2026-05-01 05:53:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,11,8,179.564,2026-05-01 05:50:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,11,9,180.023,2026-05-01 05:25:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,11,10,179.548,2026-05-01 05:49:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,11,11,179.845,2026-05-01 06:25:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,11,12,179.586,2026-05-01 06:49:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,11,13,179.692,2026-05-01 05:47:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,11,14,180.031,2026-05-01 05:11:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,11,15,179.545,2026-05-01 05:18:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,11,16,180.357,2026-05-01 04:53:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,11,17,179.488,2026-05-01 05:45:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,11,18,178.758,2026-05-01 04:34:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,11,19,180.66,2026-05-01 06:10:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,11,20,180.022,2026-05-01 05:13:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,11,21,179.796,2026-05-01 04:54:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,11,22,179.573,2026-05-01 04:45:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,11,23,180.273,2026-05-01 04:51:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,11,24,179.509,2026-05-01 06:56:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,11,25,178.656,2026-05-01 04:33:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,11,26,179.716,2026-05-01 05:40:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,11,27,179.586,2026-05-01 06:49:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,11,28,179.986,2026-05-01 05:53:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,11,29,179.858,2026-05-01 06:37:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,11,30,179.857,2026-05-01 06:59:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,11,31,179.324,2026-05-01 05:31:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,11,32,179.322,2026-05-01 06:47:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,11,33,180.38,2026-05-01 07:00:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,11,34,179.796,2026-05-01 04:54:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,11,35,180.118,2026-05-01 06:06:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,11,36,177.032,2026-05-01 04:23:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,11,37,179.322,2026-05-01 06:47:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,11,38,180.319,2026-05-01 06:08:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,11,39,179.711,2026-05-01 04:46:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,11,40,179.926,2026-05-01 05:17:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,11,41,180.096,2026-05-01 05:54:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,11,42,179.711,2026-05-01 04:46:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,11,43,179.557,2026-05-01 05:23:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,11,44,180.023,2026-05-01 05:25:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,11,45,179.322,2026-05-01 06:47:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,11,46,180.139,2026-05-01 06:31:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,11,47,180.023,2026-05-01 05:25:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,11,48,179.311,2026-05-01 05:51:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,11,49,179.984,2026-05-01 07:07:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,11,50,180.31,2026-05-01 05:39:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,11,51,180.38,2026-05-01 07:00:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,11,52,180.66,2026-05-01 06:10:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,11,53,180.535,2026-05-01 06:30:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,11,54,179.834,2026-05-01 07:14:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,11,55,179.458,2026-05-01 06:00:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,11,56,180.509,2026-05-01 06:29:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,11,57,179.994,2026-05-01 06:13:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,11,58,179.711,2026-05-01 04:46:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,11,59,179.919,2026-05-01 07:13:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,11,60,179.711,2026-05-01 04:46:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,12,1,180.268,2026-05-01 06:07:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,12,2,179.926,2026-05-01 05:17:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,12,3,179.912,2026-05-01 04:55:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,12,4,179.984,2026-05-01 05:05:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,12,5,179.629,2026-05-01 06:57:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,12,6,179.892,2026-05-01 05:52:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,12,7,180.217,2026-05-01 06:38:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,12,8,180.07,2026-05-01 05:56:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,12,9,179.639,2026-05-01 05:33:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,12,10,180.016,2026-05-01 06:11:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,12,11,179.692,2026-05-01 05:47:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,12,12,180.26,2026-05-01 06:24:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,12,13,179.338,2026-05-01 05:35:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,12,14,179.239,2026-05-01 04:31:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,12,15,179.993,2026-05-01 05:24:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,12,16,180.29,2026-05-01 06:17:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,12,17,177.634,2026-05-01 04:27:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,12,18,179.803,2026-05-01 05:15:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,12,19,179.329,2026-05-01 06:48:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,12,20,175.047,2026-05-01 04:22:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,12,21,175.047,2026-05-01 04:22:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,12,22,179.975,2026-05-01 05:46:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,12,23,179.029,2026-05-01 06:52:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,12,24,179.392,2026-05-01 04:47:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,12,25,179.557,2026-05-01 06:58:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,12,26,179.509,2026-05-01 06:56:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,12,27,179.845,2026-05-01 06:25:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,12,28,180.268,2026-05-01 06:07:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,12,29,180.361,2026-05-01 06:09:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,12,30,178.902,2026-05-01 05:37:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,12,31,180.277,2026-05-01 05:28:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,12,32,179.993,2026-05-01 05:24:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,12,33,180.156,2026-05-01 07:12:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,12,34,179.458,2026-05-01 06:00:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,12,35,179.543,2026-05-01 06:36:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,12,36,179.824,2026-05-01 05:07:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,12,37,180.118,2026-05-01 06:06:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,12,38,179.221,2026-05-01 07:16:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,12,39,179.994,2026-05-01 06:13:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,12,40,179.566,2026-05-01 04:30:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,12,41,179.691,2026-05-01 05:42:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,12,42,179.857,2026-05-01 06:59:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,12,43,179.926,2026-05-01 05:17:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,12,44,179.261,2026-05-01 07:03:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,12,45,180.29,2026-05-01 06:17:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,12,46,179.926,2026-05-01 05:17:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,12,47,179.229,2026-05-01 04:41:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,12,48,179.819,2026-05-01 05:57:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,12,49,179.488,2026-05-01 05:45:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,12,50,179.738,2026-05-01 06:35:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,12,51,180.29,2026-05-01 06:17:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,12,52,180.38,2026-05-01 07:00:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,12,53,179.824,2026-05-01 05:07:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,12,54,179.564,2026-05-01 05:50:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,12,55,179.336,2026-05-01 04:48:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,12,56,178.758,2026-05-01 04:34:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,12,57,178.941,2026-05-01 06:41:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,12,58,179.261,2026-05-01 07:03:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,12,59,179.586,2026-05-01 06:49:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,12,60,180.31,2026-05-01 05:39:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,13,1,179.336,2026-05-01 04:48:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,13,2,180.383,2026-05-01 07:08:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,13,3,179.338,2026-05-01 05:35:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,13,4,179.983,2026-05-01 06:28:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,13,5,178.774,2026-05-01 05:44:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,13,6,179.488,2026-05-01 05:45:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,13,7,180.351,2026-05-01 06:32:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,13,8,179.892,2026-05-01 05:52:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,13,9,179.639,2026-05-01 05:41:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,13,10,179.926,2026-05-01 05:17:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,13,11,179.711,2026-05-01 04:46:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,13,12,180.267,2026-05-01 06:03:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,13,13,180.638,2026-05-01 05:03:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,13,14,180.38,2026-05-01 07:00:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,13,15,179.639,2026-05-01 06:05:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,13,16,179.573,2026-05-01 04:45:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,13,17,179.228,2026-05-01 06:51:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,13,18,179.192,2026-05-01 05:30:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,13,19,179.984,2026-05-01 05:05:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,13,20,180.535,2026-05-01 06:30:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,13,21,180.016,2026-05-01 06:11:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,13,22,179.382,2026-05-01 05:59:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,13,23,179.882,2026-05-01 06:33:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,13,24,179.9,2026-05-01 06:44:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,13,25,179.593,2026-05-01 05:32:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,13,26,180.383,2026-05-01 07:08:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,13,27,180.07,2026-05-01 05:56:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,13,28,180.265,2026-05-01 07:06:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,13,29,180.031,2026-05-01 06:23:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,13,30,179.675,2026-05-01 06:34:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,13,31,179.767,2026-05-01 05:01:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,13,32,180.31,2026-05-01 05:39:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,13,33,179.509,2026-05-01 06:56:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,13,34,180.535,2026-05-01 06:30:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,13,35,178.889,2026-05-01 04:42:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,13,36,178.902,2026-05-01 05:37:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,13,37,180.268,2026-05-01 06:07:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,13,38,180.118,2026-05-01 06:06:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,13,39,179.381,2026-05-01 05:58:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,13,40,179.557,2026-05-01 05:23:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,13,41,179.866,2026-05-01 05:38:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,13,42,180.273,2026-05-01 04:51:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,13,43,179.761,2026-05-01 07:01:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,13,44,179.39,2026-05-01 05:09:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,13,45,179.338,2026-05-01 05:35:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,13,46,179.834,2026-05-01 07:14:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,13,47,179.746,2026-05-01 04:50:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,13,48,179.564,2026-05-01 05:50:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,13,49,179.209,2026-05-01 06:40:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,13,50,179.639,2026-05-01 05:33:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,13,51,179.488,2026-05-01 05:45:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,13,52,180.118,2026-05-01 06:06:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,13,53,180.126,2026-05-01 05:20:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,13,54,180.257,2026-05-01 05:06:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,13,55,180.432,2026-05-01 06:15:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,13,56,179.457,2026-05-01 06:50:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,13,57,179.381,2026-05-01 05:58:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,13,58,180.277,2026-05-01 05:28:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,13,59,180.335,2026-05-01 06:22:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,13,60,179.675,2026-05-01 06:34:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,14,1,180.257,2026-05-01 05:06:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,14,2,180.512,2026-05-01 06:16:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,14,3,179.629,2026-05-01 06:57:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,14,4,179.573,2026-05-01 04:38:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,14,5,179.882,2026-05-01 06:33:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,14,6,180.432,2026-05-01 06:15:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,14,7,179.228,2026-05-01 06:51:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,14,8,180.146,2026-05-01 05:27:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,14,9,179.847,2026-05-01 06:45:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,14,10,180.118,2026-05-01 06:06:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,14,11,180.257,2026-05-01 05:06:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,14,12,179.819,2026-05-01 05:57:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,14,13,179.892,2026-05-01 05:52:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,14,14,179.239,2026-05-01 04:31:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,14,15,179.998,2026-05-01 05:14:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,14,16,180.696,2026-05-01 04:52:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,14,17,179.25,2026-05-01 06:55:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,14,18,180.512,2026-05-01 06:16:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,14,19,178.798,2026-05-01 07:17:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,14,20,179.543,2026-05-01 06:36:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,14,21,179.711,2026-05-01 04:46:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,14,22,179.593,2026-05-01 05:32:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,14,23,179.715,2026-05-01 06:01:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,14,24,179.858,2026-05-01 06:37:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,14,25,179.738,2026-05-01 06:35:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,14,26,180.184,2026-05-01 05:19:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,14,27,177.843,2026-05-01 04:25:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,14,28,179.564,2026-05-01 05:50:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,14,29,180.29,2026-05-01 06:17:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,14,30,179.541,2026-05-01 07:02:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,14,31,180.265,2026-05-01 07:06:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,14,32,180.26,2026-05-01 06:24:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,14,33,179.005,2026-05-01 04:35:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,14,34,179.738,2026-05-01 06:35:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,14,35,180.184,2026-05-01 05:19:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,14,36,179.381,2026-05-01 05:58:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,14,37,177.843,2026-05-01 04:25:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,14,38,179.523,2026-05-01 04:37:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,14,39,179.882,2026-05-01 06:33:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,14,40,180.156,2026-05-01 05:26:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,14,41,180.023,2026-05-01 05:25:00,no_calaire_ppb,no_gen_ppb
no,corrida_2,180-nmol/mol,14,42,180.386,2026-05-01 04:56:00,no_calaire_ppb,no_gen_ppb
