pollutant,run,level,dataset_id,simulated_minute,value,source_timestamp,source_column,generator_column
o3,corrida_2,180-nmol/mol,8,28,180.877,2026-04-30 16:49:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,8,29,181.207,2026-04-30 17:33:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,8,30,182.163,2026-04-30 15:30:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,8,31,180.657,2026-04-30 15:14:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,8,32,179.81,2026-04-30 16:31:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,8,33,180.863,2026-04-30 17:27:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,8,34,183.473,2026-04-30 15:42:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,8,35,180.53,2026-04-30 17:10:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,8,36,181.18,2026-04-30 17:40:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,8,37,182.057,2026-04-30 17:55:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,8,38,181.08,2026-04-30 16:51:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,8,39,180.45,2026-04-30 17:32:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,8,40,179.89,2026-04-30 17:13:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,8,41,186.51,2026-04-30 16:08:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,8,42,180.78,2026-04-30 16:37:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,8,43,180.36,2026-04-30 17:21:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,8,44,181.747,2026-04-30 17:58:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,8,45,184.772,2026-04-30 16:00:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,8,46,180.877,2026-04-30 16:49:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,8,47,186.553,2026-04-30 16:12:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,8,48,179.513,2026-04-30 17:06:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,8,49,153.427,2026-04-30 17:00:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,8,50,180.543,2026-04-30 17:37:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,8,51,179.67,2026-04-30 17:24:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,8,52,181.472,2026-04-30 18:01:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,8,53,182.057,2026-04-30 17:55:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,8,54,180.1,2026-04-30 15:22:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,8,55,181.24,2026-04-30 16:44:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,8,56,180.96,2026-04-30 17:26:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,8,57,180.1,2026-04-30 15:22:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,8,58,180.357,2026-04-30 16:33:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,8,59,185.343,2026-04-30 15:55:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,8,60,181.56,2026-04-30 17:51:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,9,1,179.37,2026-04-30 17:02:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,9,2,182.933,2026-04-30 15:36:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,9,3,186.337,2026-04-30 16:04:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,9,4,180.197,2026-04-30 16:19:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,9,5,171.643,2026-04-30 15:09:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,9,6,183.023,2026-04-30 15:37:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,9,7,180.45,2026-04-30 17:32:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,9,8,185.343,2026-04-30 15:55:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,9,9,156.953,2026-04-30 16:59:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,9,10,180.027,2026-04-30 17:14:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,9,11,186.553,2026-04-30 16:12:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,9,12,179.217,2026-04-30 17:05:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,9,13,182.48,2026-04-30 15:18:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,9,14,181.397,2026-04-30 16:39:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,9,15,181.133,2026-04-30 15:26:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,9,16,181.397,2026-04-30 17:38:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,9,17,184.772,2026-04-30 16:00:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,9,18,185.35,2026-04-30 16:15:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,9,19,182.127,2026-04-30 17:59:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,9,20,181.18,2026-04-30 17:40:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,9,21,180.09,2026-04-30 16:26:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,9,22,180.21,2026-04-30 17:22:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,9,23,180.543,2026-04-30 17:37:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,9,24,182.057,2026-04-30 17:55:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,9,25,181.293,2026-04-30 18:00:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,9,26,180.87,2026-04-30 16:52:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,9,27,179.87,2026-04-30 16:36:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,9,28,180.413,2026-04-30 16:35:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,9,29,182.92,2026-04-30 15:38:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,9,30,180.027,2026-04-30 17:14:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,9,31,180.893,2026-04-30 15:25:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,9,32,180.347,2026-04-30 16:32:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,9,33,182.92,2026-04-30 15:38:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,9,34,178.903,2026-04-30 18:02:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,9,35,180.313,2026-04-30 17:19:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,9,36,180.187,2026-04-30 17:30:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,9,37,180.56,2026-04-30 16:54:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,9,38,182.163,2026-04-30 15:30:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,9,39,179.973,2026-04-30 17:25:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,9,40,180.373,2026-04-30 16:34:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,9,41,180.847,2026-04-30 15:16:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,9,42,156.953,2026-04-30 16:59:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,9,43,180.36,2026-04-30 16:41:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,9,44,181.137,2026-04-30 17:28:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,9,45,180.953,2026-04-30 16:43:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,9,46,180.67,2026-04-30 16:30:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,9,47,180.637,2026-04-30 17:31:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,9,48,181,2026-04-30 17:49:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,9,49,181,2026-04-30 17:49:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,9,50,180.187,2026-04-30 17:30:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,9,51,181.72,2026-04-30 15:32:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,9,52,184.772,2026-04-30 16:00:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,9,53,184.553,2026-04-30 15:54:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,9,54,180.313,2026-04-30 17:19:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,9,55,185.883,2026-04-30 16:06:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,9,56,180.847,2026-04-30 15:16:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,9,57,180.04,2026-04-30 16:22:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,9,58,178.497,2026-04-30 15:11:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,9,59,181.08,2026-04-30 16:51:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,9,60,179.95,2026-04-30 17:16:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,10,1,182.127,2026-04-30 17:59:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,10,2,180.187,2026-04-30 17:30:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,10,3,179.44,2026-04-30 15:13:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,10,4,179.44,2026-04-30 15:13:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,10,5,179.217,2026-04-30 17:05:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,10,6,181.19,2026-04-30 16:50:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,10,7,156.953,2026-04-30 16:59:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,10,8,185.207,2026-04-30 16:03:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,10,9,186.01,2026-04-30 16:10:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,10,10,181.19,2026-04-30 16:50:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,10,11,179.903,2026-04-30 17:08:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,10,12,181.037,2026-04-30 15:15:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,10,13,180.347,2026-04-30 16:32:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,10,14,181.33,2026-04-30 17:57:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,10,15,181.56,2026-04-30 17:51:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,10,16,181.472,2026-04-30 18:01:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,10,17,179.477,2026-04-30 16:40:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,10,18,185.407,2026-04-30 15:56:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,10,19,181.24,2026-04-30 15:29:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,10,20,180.67,2026-04-30 16:30:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,10,21,179.627,2026-04-30 16:21:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,10,22,184.553,2026-04-30 15:54:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,10,23,179.513,2026-04-30 17:06:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,10,24,186.86,2026-04-30 16:14:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,10,25,179.793,2026-04-30 17:23:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,10,26,181.083,2026-04-30 16:45:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,10,27,179.793,2026-04-30 17:23:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,10,28,185.883,2026-04-30 16:06:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,10,29,180.637,2026-04-30 17:31:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,10,30,182.413,2026-04-30 15:31:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,10,31,179.89,2026-04-30 17:13:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,10,32,180.017,2026-04-30 17:09:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,10,33,178.903,2026-04-30 18:02:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,10,34,185.617,2026-04-30 16:07:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,10,35,181,2026-04-30 17:49:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,10,36,184.667,2026-04-30 15:52:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,10,37,179.88,2026-04-30 16:25:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,10,38,184.683,2026-04-30 15:44:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,10,39,180.347,2026-04-30 16:32:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,10,40,180.983,2026-04-30 16:48:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,10,41,184.683,2026-04-30 15:44:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,10,42,179.513,2026-04-30 17:06:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,10,43,184.883,2026-04-30 15:50:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,10,44,180.913,2026-04-30 16:42:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,10,45,185.617,2026-04-30 16:07:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,10,46,179.967,2026-04-30 17:17:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,10,47,185.185,2026-04-30 15:59:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,10,48,185.35,2026-04-30 16:15:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,10,49,180.783,2026-04-30 16:46:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,10,50,176.533,2026-04-30 17:01:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,10,51,185.883,2026-04-30 16:06:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,10,52,181.037,2026-04-30 15:15:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,10,53,181.137,2026-04-30 17:52:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,10,54,179.233,2026-04-30 16:16:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,10,55,179.67,2026-04-30 17:24:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,10,56,180.023,2026-04-30 15:23:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,10,57,183.033,2026-04-30 15:19:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,10,58,179.803,2026-04-30 17:20:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,10,59,179.74,2026-04-30 16:17:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,10,60,179.477,2026-04-30 16:40:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,11,1,180.637,2026-04-30 17:31:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,11,2,184.09,2026-04-30 15:46:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,11,3,181.603,2026-04-30 17:42:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,11,4,180.637,2026-04-30 17:31:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,11,5,182.703,2026-04-30 15:34:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,11,6,181.717,2026-04-30 17:34:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,11,7,181.74,2026-04-30 16:38:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,11,8,180.607,2026-04-30 16:53:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,11,9,181.133,2026-04-30 15:26:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,11,10,180.187,2026-04-30 17:30:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,11,11,180.543,2026-04-30 17:37:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,11,12,180.863,2026-04-30 17:27:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,11,13,183.577,2026-04-30 15:41:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,11,14,186.51,2026-04-30 16:08:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,11,15,178.497,2026-04-30 15:11:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,11,16,181,2026-04-30 17:49:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,11,17,180.607,2026-04-30 16:53:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,11,18,181.397,2026-04-30 17:38:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,11,19,186.51,2026-04-30 16:08:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,11,20,179.88,2026-04-30 16:25:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,11,21,180.19,2026-04-30 17:15:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,11,22,180.36,2026-04-30 16:41:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,11,23,181.207,2026-04-30 17:33:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,11,24,156.953,2026-04-30 16:59:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,11,25,179.74,2026-04-30 16:17:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,11,26,181.33,2026-04-30 17:57:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,11,27,181.33,2026-04-30 17:57:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,11,28,186.86,2026-04-30 16:14:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,11,29,181.24,2026-04-30 16:44:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,11,30,185.8,2026-04-30 15:57:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,11,31,178.497,2026-04-30 15:11:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,11,32,180.303,2026-04-30 17:18:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,11,33,180.78,2026-04-30 16:37:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,11,34,180.023,2026-04-30 15:23:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,11,35,180.94,2026-04-30 15:28:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,11,36,179.933,2026-04-30 16:20:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,11,37,182.413,2026-04-30 15:31:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,11,38,181.24,2026-04-30 16:44:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,11,39,185.343,2026-04-30 15:55:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,11,40,181.33,2026-04-30 17:57:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,11,41,183.91,2026-04-30 15:45:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,11,42,180.187,2026-04-30 17:30:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,11,43,186.067,2026-04-30 16:11:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,11,44,185.617,2026-04-30 16:07:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,11,45,183.023,2026-04-30 15:37:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,11,46,181.973,2026-04-30 17:43:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,11,47,180.877,2026-04-30 16:49:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,11,48,184.71,2026-04-30 15:48:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,11,49,180.457,2026-04-30 16:47:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,11,50,179.907,2026-04-30 17:04:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,11,51,184.683,2026-04-30 15:44:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,11,52,181.377,2026-04-30 17:54:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,11,53,180.637,2026-04-30 17:31:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,11,54,183.023,2026-04-30 15:37:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,11,55,176.043,2026-04-30 16:56:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,11,56,184.667,2026-04-30 15:52:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,11,57,185.35,2026-04-30 16:15:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,11,58,182.73,2026-04-30 15:35:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,11,59,180.45,2026-04-30 17:32:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,11,60,180.45,2026-04-30 17:32:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,12,1,185.617,2026-04-30 16:07:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,12,2,179.627,2026-04-30 16:21:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,12,3,181.717,2026-04-30 17:34:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,12,4,182.933,2026-04-30 15:36:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,12,5,185.35,2026-04-30 16:15:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,12,6,180.023,2026-04-30 15:23:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,12,7,184.69,2026-04-30 16:01:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,12,8,181.327,2026-04-30 17:48:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,12,9,184.5,2026-04-30 15:47:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,12,10,184.69,2026-04-30 16:01:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,12,11,185.617,2026-04-30 16:07:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,12,12,185.65,2026-04-30 15:58:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,12,13,181.137,2026-04-30 17:52:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,12,14,181.717,2026-04-30 17:34:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,12,15,180.023,2026-04-30 15:23:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,12,16,180.953,2026-04-30 16:43:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,12,17,178.497,2026-04-30 15:11:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,12,18,181.33,2026-04-30 17:57:00,o3_calaire_ppb,o3_gen_ppb
o3,corrida_2,180-nmol/mol,12,19,179.803,2026-04-30 17:20:00,o3_calaire_ppb,o3_gen_ppb
