pollutant,run,level,dataset_id,simulated_minute,value,source_timestamp,source_column,generator_column
no2,corrida_2,140-nmol/mol,8,25,141.5,2026-05-01 18:49:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,8,26,140.791,2026-05-01 18:25:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,8,27,140.424,2026-05-01 17:48:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,8,28,140.229,2026-05-01 17:20:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,8,29,140.775,2026-05-01 18:28:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,8,30,141.507,2026-05-01 19:02:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,8,31,141.107,2026-05-01 17:10:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,8,32,140.731,2026-05-01 18:16:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,8,33,141.166,2026-05-01 18:40:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,8,34,140.572,2026-05-01 18:53:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,8,35,141.111,2026-05-01 16:40:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,8,36,141.194,2026-05-01 19:06:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,8,37,141.295,2026-05-01 18:15:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,8,38,140.59,2026-05-01 18:19:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,8,39,140.577,2026-05-01 18:46:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,8,40,140.542,2026-05-01 16:11:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,8,41,140.07,2026-05-01 16:46:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,8,42,140.77,2026-05-01 18:31:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,8,43,139.366,2026-05-01 17:27:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,8,44,140.159,2026-05-01 16:26:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,8,45,141.608,2026-05-01 16:13:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,8,46,140.586,2026-05-01 16:50:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,8,47,140.055,2026-05-01 17:14:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,8,48,140.743,2026-05-01 16:28:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,8,49,140.917,2026-05-01 18:11:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,8,50,140.728,2026-05-01 17:31:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,8,51,140.86,2026-05-01 16:25:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,8,52,140.728,2026-05-01 17:31:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,8,53,140.645,2026-05-01 18:18:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,8,54,140.791,2026-05-01 18:25:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,8,55,140.329,2026-05-01 18:08:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,8,56,140.908,2026-05-01 16:21:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,8,57,140.453,2026-05-01 18:37:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,8,58,140.453,2026-05-01 18:37:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,8,59,141.072,2026-05-01 17:58:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,8,60,140.755,2026-05-01 18:17:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,9,1,141.507,2026-05-01 19:02:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,9,2,140.337,2026-05-01 17:05:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,9,3,141.444,2026-05-01 18:48:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,9,4,140.794,2026-05-01 18:21:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,9,5,141.394,2026-05-01 17:59:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,9,6,140.303,2026-05-01 19:13:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,9,7,141.394,2026-05-01 17:59:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,9,8,140.055,2026-05-01 18:02:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,9,9,139.944,2026-05-01 17:39:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,9,10,140.627,2026-05-01 17:08:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,9,11,140.626,2026-05-01 18:51:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,9,12,139.64,2026-05-01 16:31:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,9,13,140.487,2026-05-01 19:00:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,9,14,140.266,2026-05-01 17:42:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,9,15,140.076,2026-05-01 17:41:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,9,16,140.533,2026-05-01 16:33:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,9,17,140.557,2026-05-01 17:07:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,9,18,141.608,2026-05-01 16:13:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,9,19,140.542,2026-05-01 16:11:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,9,20,140.923,2026-05-01 16:53:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,9,21,139.944,2026-05-01 17:39:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,9,22,140.886,2026-05-01 18:20:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,9,23,140.303,2026-05-01 19:13:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,9,24,141.073,2026-05-01 18:34:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,9,25,141.073,2026-05-01 18:34:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,9,26,140.076,2026-05-01 17:41:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,9,27,140.743,2026-05-01 16:28:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,9,28,139.366,2026-05-01 17:27:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,9,29,140.487,2026-05-01 19:00:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,9,30,140.756,2026-05-01 18:36:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,9,31,141.237,2026-05-01 19:08:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,9,32,139.781,2026-05-01 17:56:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,9,33,141.099,2026-05-01 17:17:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,9,34,140.739,2026-05-01 16:24:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,9,35,141.332,2026-05-01 18:55:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,9,36,141.522,2026-05-01 17:51:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,9,37,140.923,2026-05-01 16:53:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,9,38,140.835,2026-05-01 18:47:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,9,39,140.59,2026-05-01 18:19:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,9,40,140.691,2026-05-01 16:56:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,9,41,139.987,2026-05-01 17:12:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,9,42,141.608,2026-05-01 16:13:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,9,43,140.77,2026-05-01 18:31:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,9,44,139.621,2026-05-01 16:45:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,9,45,141.072,2026-05-01 17:58:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,9,46,141.176,2026-05-01 17:01:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,9,47,140.273,2026-05-01 16:32:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,9,48,140.91,2026-05-01 19:14:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,9,49,140.234,2026-05-01 18:24:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,9,50,140.234,2026-05-01 18:24:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,9,51,140.538,2026-05-01 18:05:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,9,52,140.973,2026-05-01 17:46:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,9,53,140.571,2026-05-01 18:10:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,9,54,141.507,2026-05-01 19:02:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,9,55,140.86,2026-05-01 16:25:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,9,56,140.845,2026-05-01 17:43:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,9,57,140.891,2026-05-01 16:54:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,9,58,141.053,2026-05-01 17:36:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,9,59,140.699,2026-05-01 18:00:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,9,60,139.987,2026-05-01 17:12:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,10,1,141.608,2026-05-01 16:13:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,10,2,140.536,2026-05-01 17:47:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,10,3,140.414,2026-05-01 18:44:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,10,4,141.176,2026-05-01 17:01:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,10,5,141.324,2026-05-01 18:56:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,10,6,140.715,2026-05-01 18:23:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,10,7,140.86,2026-05-01 16:25:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,10,8,141.601,2026-05-01 18:27:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,10,9,141.194,2026-05-01 19:06:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,10,10,140.59,2026-05-01 18:19:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,10,11,140.794,2026-05-01 18:21:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,10,12,140.627,2026-05-01 17:08:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,10,13,140.833,2026-05-01 18:38:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,10,14,139.991,2026-05-01 18:03:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,10,15,140.715,2026-05-01 18:23:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,10,16,140.329,2026-05-01 18:08:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,10,17,140.193,2026-05-01 16:52:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,10,18,140.531,2026-05-01 16:18:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,10,19,140.505,2026-05-01 19:12:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,10,20,140.303,2026-05-01 19:13:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,10,21,140.739,2026-05-01 16:24:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,10,22,141.107,2026-05-01 17:10:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,10,23,140.234,2026-05-01 18:24:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,10,24,141.015,2026-05-01 17:04:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,10,25,140.531,2026-05-01 16:18:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,10,26,140.835,2026-05-01 17:32:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,10,27,140.595,2026-05-01 17:49:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,10,28,140.907,2026-05-01 18:30:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,10,29,140.645,2026-05-01 18:18:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,10,30,141.324,2026-05-01 18:56:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,10,31,140.273,2026-05-01 16:32:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,10,32,140.65,2026-05-01 18:01:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,10,33,139.944,2026-05-01 17:39:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,10,34,140.337,2026-05-01 17:05:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,10,35,140.715,2026-05-01 18:23:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,10,36,140.459,2026-05-01 16:58:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,10,37,140.634,2026-05-01 16:35:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,10,38,140.234,2026-05-01 18:24:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,10,39,140.505,2026-05-01 19:12:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,10,40,140.193,2026-05-01 16:52:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,10,41,140.266,2026-05-01 17:42:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,10,42,140.349,2026-05-01 18:52:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,10,43,139.604,2026-05-01 17:13:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,10,44,140.319,2026-05-01 17:22:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,10,45,140.68,2026-05-01 17:11:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,10,46,140.835,2026-05-01 17:32:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,10,47,140.055,2026-05-01 17:14:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,10,48,141.12,2026-05-01 18:33:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,10,49,141.073,2026-05-01 18:50:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,10,50,140.433,2026-05-01 18:09:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,10,51,140.03,2026-05-01 17:40:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,10,52,140.198,2026-05-01 16:39:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,10,53,142.089,2026-05-01 19:04:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,10,54,141.073,2026-05-01 18:34:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,10,55,140.907,2026-05-01 18:30:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,10,56,141.501,2026-05-01 19:05:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,10,57,141.053,2026-05-01 17:36:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,10,58,140.715,2026-05-01 18:23:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,10,59,140.362,2026-05-01 16:57:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,10,60,140.19,2026-05-01 17:34:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,11,1,141.019,2026-05-01 17:44:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,11,2,140.755,2026-05-01 16:47:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,11,3,140.907,2026-05-01 18:30:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,11,4,140.506,2026-05-01 16:43:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,11,5,140.112,2026-05-01 16:29:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,11,6,141.327,2026-05-01 19:09:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,11,7,140.296,2026-05-01 17:19:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,11,8,140.553,2026-05-01 16:36:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,11,9,141.5,2026-05-01 18:49:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,11,10,140.25,2026-05-01 16:51:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,11,11,140.59,2026-05-01 18:19:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,11,12,141.132,2026-05-01 19:03:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,11,13,140.238,2026-05-01 16:37:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,11,14,140.691,2026-05-01 16:56:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,11,15,140.076,2026-05-01 17:41:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,11,16,140.595,2026-05-01 17:49:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,11,17,141.396,2026-05-01 19:11:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,11,18,140.198,2026-05-01 16:39:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,11,19,140.553,2026-05-01 16:36:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,11,20,141.163,2026-05-01 19:01:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,11,21,141.166,2026-05-01 18:40:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,11,22,140.276,2026-05-01 16:27:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,11,23,140.791,2026-05-01 18:25:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,11,24,141.12,2026-05-01 18:33:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,11,25,141.23,2026-05-01 18:57:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,11,26,140.863,2026-05-01 17:52:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,11,27,140.536,2026-05-01 17:47:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,11,28,139.987,2026-05-01 17:12:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,11,29,140.349,2026-05-01 18:52:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,11,30,141.5,2026-05-01 18:49:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,11,31,140.19,2026-05-01 17:34:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,11,32,140.708,2026-05-01 17:50:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,11,33,140.743,2026-05-01 16:28:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,11,34,139.666,2026-05-01 17:26:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,11,35,140.159,2026-05-01 16:26:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,11,36,140.59,2026-05-01 18:19:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,11,37,140.91,2026-05-01 19:14:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,11,38,141.608,2026-05-01 16:13:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,11,39,140.867,2026-05-01 17:09:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,11,40,140.923,2026-05-01 16:53:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,11,41,140.755,2026-05-01 18:17:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,11,42,140.857,2026-05-01 17:18:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,11,43,139.543,2026-05-01 17:28:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,11,44,141.754,2026-05-01 19:10:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,11,45,141.111,2026-05-01 16:40:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,11,46,140.907,2026-05-01 18:30:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,11,47,141.019,2026-05-01 17:44:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,11,48,140.739,2026-05-01 16:24:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,11,49,140.595,2026-05-01 17:49:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,11,50,140.857,2026-05-01 17:18:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,11,51,140.712,2026-05-01 16:14:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,11,52,140.193,2026-05-01 16:52:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,11,53,140.055,2026-05-01 17:14:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,11,54,141.371,2026-05-01 16:12:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,11,55,140.67,2026-05-01 17:38:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,11,56,140.699,2026-05-01 18:00:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,11,57,140.645,2026-05-01 18:18:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,11,58,139.749,2026-05-01 16:30:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,11,59,139.64,2026-05-01 16:31:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,11,60,140.343,2026-05-01 16:59:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,12,1,139.621,2026-05-01 16:45:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,12,2,140.86,2026-05-01 16:25:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,12,3,141.142,2026-05-01 18:14:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,12,4,140.447,2026-05-01 17:15:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,12,5,141.072,2026-05-01 17:58:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,12,6,141.019,2026-05-01 17:44:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,12,7,140.076,2026-05-01 17:41:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,12,8,140.648,2026-05-01 17:16:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,12,9,140.03,2026-05-01 17:40:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,12,10,140.731,2026-05-01 18:16:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,12,11,141.166,2026-05-01 18:40:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,12,12,140.67,2026-05-01 17:38:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,12,13,140.965,2026-05-01 17:02:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,12,14,140.867,2026-05-01 17:09:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,12,15,140.101,2026-05-01 16:44:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_2,140-nmol/mol,12,16,141.053,2026-05-01 17:36:00,no2_calaire_ppb,no2_gen_ppb
